feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
travel_fatigue_diff,-0.2237,-0.132,0.00664,0.0,0.077211,-0.091684,0.124382,False,OK,,250,76
closer_availability_diff,0.0,-0.008,0.00041,0.0,0.077211,0.008,0.061733,False,OK,,250,76
dome_is_neutral,0.2763,0.304,0.0,0.0,0.077211,-0.027684,0.090075,False,OK,,250,76
park_factor_slug_diff,-0.0,-0.0,0.14825,0.071039,0.077211,2.6e-05,0.000126,False,OK,,250,76
wind_advantage_flyball_factor,0.0054,0.0148,0.049971,0.0,0.078367,-0.009459,0.071802,False,OK,,245,75
air_density_velocity_boost,0.0144,0.0379,0.128344,0.050766,0.077578,-0.023518,0.044615,False,OK,,245,76
home_elo,1508.8676,1498.4259,0.468576,0.391365,0.077211,10.441691,10.771105,False,OK,,250,76
away_elo,1492.9911,1499.6691,0.183246,0.106035,0.077211,-6.677999,11.506957,False,OK,,250,76
home_win_pct,0.513,0.498,0.301986,0.224775,0.077211,0.014986,0.012144,False,OK,,250,76
away_win_pct,0.489,0.5004,0.223601,0.14639,0.077211,-0.011419,0.01228,False,OK,,250,76
sp_era_home,3.7187,4.1342,0.147011,0.069655,0.077356,-0.415482,0.330622,False,OK,,248,76
sp_era_away,4.2533,3.9815,0.090354,0.012135,0.078219,0.27184,0.230127,False,OK,,247,75
sp_k9_home,8.8852,8.6079,0.107066,0.02971,0.077356,0.277313,0.349725,False,OK,,248,76
sp_k9_away,8.7627,8.645,0.060405,0.0,0.078219,0.117764,0.372577,False,OK,,247,75
sp_xwoba_home,0.3051,0.3097,0.339585,0.262229,0.077356,-0.004597,0.008342,False,OK,,248,76
sp_xwoba_away,0.3138,0.31,0.252403,0.175047,0.077356,0.00381,0.008833,False,OK,,248,76
lineup_woba_mean_home,0.3455,0.3433,0.148823,0.071612,0.077211,0.002206,0.002114,False,OK,,250,76
lineup_woba_mean_away,0.3423,0.3439,0.220677,0.143466,0.077211,-0.00153,0.002022,False,OK,,250,76
lineup_woba_top3_home,0.3592,0.3524,0.340976,0.263765,0.077211,0.006785,0.003225,True,ALERT,,250,76
lineup_woba_top3_away,0.354,0.3531,0.092837,0.015626,0.077211,0.000919,0.003419,False,OK,,250,76
woba_30g_home,0.3031,0.2995,0.454159,0.376948,0.077211,0.003589,0.00312,False,OK,,250,76
woba_30g_away,0.2992,0.3,0.196042,0.118831,0.077211,-0.000827,0.003325,False,OK,,250,76
bullpen_whip_10g_home,1.3339,1.3208,0.150434,0.072362,0.078072,0.013147,0.045671,False,OK,,249,75
bullpen_whip_10g_away,1.3629,1.3256,0.149131,0.071848,0.077283,0.037261,0.043415,False,OK,,249,76
bullpen_whip_3g_home,1.2427,1.3486,0.127609,0.049537,0.078072,-0.105872,0.077346,False,OK,,249,75
bullpen_whip_3g_away,1.3819,1.3261,0.134193,0.05691,0.077283,0.055759,0.095558,False,OK,,249,76
team_barrel_15g_home,0.0246,0.0229,0.192928,0.115717,0.077211,0.001715,0.001706,False,OK,,250,76
team_barrel_15g_away,0.0235,0.0235,0.147153,0.069942,0.077211,-5.1e-05,0.001638,False,OK,,250,76
team_exitvelo_15g_home,87.817,87.855,0.536217,0.459006,0.077211,-0.037941,0.226721,False,OK,,250,76
team_exitvelo_15g_away,87.5994,87.6835,0.141839,0.064628,0.077211,-0.08413,0.223891,False,OK,,250,76
sp_proj_era_home,0.088,0.0034,0.080722,0.003366,0.077356,0.08463,0.099916,False,OK,,248,76
sp_proj_era_away,-0.0451,-0.0111,0.091592,0.014236,0.077356,-0.033998,0.102483,False,OK,,248,76
