feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
home_elo,1488.4924,1507.6546,0.280547,0.216031,0.064516,-19.162172,10.0258,False,OK,,279,93
away_elo,1510.4803,1492.4927,0.268101,0.203585,0.064516,17.987596,9.949294,False,OK,,279,93
home_win_pct,0.4909,0.506,0.730051,0.665535,0.064516,-0.015122,0.011311,False,OK,,279,93
away_win_pct,0.5081,0.4944,0.258339,0.193823,0.064516,0.013703,0.011043,False,OK,,279,93
sp_era_home,4.0896,4.0016,0.03935,0.0,0.065336,0.088046,0.242276,False,OK,,274,92
sp_era_away,4.0157,4.0425,0.155074,0.089915,0.065159,-0.026839,0.235769,False,OK,,277,92
sp_k9_home,8.4419,8.6841,0.208426,0.14309,0.065336,-0.242203,0.319415,False,OK,,274,92
sp_k9_away,8.7917,8.6366,0.120591,0.055432,0.065159,0.155115,0.324621,False,OK,,277,92
sp_xwoba_home,0.3138,0.309,0.180799,0.115582,0.065217,0.004724,0.008359,False,OK,,276,92
sp_xwoba_away,0.305,0.3108,0.223089,0.157989,0.0651,-0.005806,0.008527,False,OK,,278,92
lineup_woba_mean_home,0.3408,0.3445,0.141888,0.077372,0.064516,-0.003712,0.002,False,OK,,279,93
lineup_woba_mean_away,0.3456,0.3436,0.568485,0.503969,0.064516,0.001948,0.001961,False,OK,,279,93
lineup_woba_top3_home,0.3476,0.3548,0.359982,0.295466,0.064516,-0.007241,0.002761,True,ALERT,,279,93
lineup_woba_top3_away,0.3559,0.3519,0.304129,0.239613,0.064516,0.003983,0.003162,False,OK,,279,93
woba_30g_home,0.2964,0.3018,0.341045,0.276529,0.064516,-0.00545,0.003095,False,OK,,279,93
woba_30g_away,0.3022,0.3003,0.079582,0.015066,0.064516,0.001953,0.003377,False,OK,,279,93
bullpen_whip_10g_home,1.3014,1.3536,0.124636,0.059594,0.065042,-0.052238,0.039562,False,OK,,279,92
bullpen_whip_10g_away,1.2952,1.3332,0.115783,0.051032,0.064751,-0.037999,0.046214,False,OK,,275,93
bullpen_whip_3g_home,1.3909,1.3073,0.126503,0.061461,0.065042,0.083588,0.078706,False,OK,,279,92
bullpen_whip_3g_away,1.2895,1.371,0.312764,0.248013,0.064751,-0.081446,0.088296,False,OK,,275,93
team_barrel_15g_home,0.0246,0.0222,0.252223,0.187707,0.064516,0.002434,0.001584,False,OK,,279,93
team_barrel_15g_away,0.0217,0.0215,0.208243,0.143727,0.064516,0.000176,0.001411,False,OK,,279,93
team_exitvelo_15g_home,87.9797,87.8075,0.118806,0.05429,0.064516,0.172247,0.229792,False,OK,,279,93
team_exitvelo_15g_away,87.6415,87.7913,0.283283,0.218767,0.064516,-0.149753,0.232558,False,OK,,279,93
