game_pk,game_date,home_team,away_team,home_score,away_score,home_win,total_runs,home_starter_id,away_starter_id,venue,rest_days_home,rest_days_away,sp_era_home,sp_k9_home,sp_bb9_home,sp_whip_home,sp_fip_home,sp_xwoba_home,sp_era_away,sp_k9_away,sp_bb9_away,sp_whip_away,sp_fip_away,sp_xwoba_away,sp_era_5g_home,sp_k9_5g_home,sp_era_5g_away,sp_k9_5g_away,woba_30g_home,team_iso_30g_home,team_k_rate_30g_home,team_bb_rate_30g_home,woba_30g_away,team_iso_30g_away,team_k_rate_30g_away,team_bb_rate_30g_away,bullpen_whip_10g_home,bullpen_era_10g_home,bullpen_whip_10g_away,bullpen_era_10g_away,bullpen_whip_3g_home,bullpen_whip_3g_away,sp_fbvelo_3g_home,sp_fbpct_3g_home,sp_whiff_3g_home,sp_xwoba_vs_l_home,sp_xwoba_vs_r_home,sp_fbvelo_3g_away,sp_fbpct_3g_away,sp_whiff_3g_away,sp_xwoba_vs_l_away,sp_xwoba_vs_r_away,team_barrel_15g_home,team_hardhit_15g_home,team_exitvelo_15g_home,team_barrel_15g_away,team_hardhit_15g_away,team_exitvelo_15g_away,opp_lefty_share_home,opp_lefty_share_away,bullpen_pitches_3d_home,bullpen_ip_3d_home,bullpen_pitches_3d_away,bullpen_ip_3d_away,lineup_ops_vs_l_home,lineup_ops_vs_r_home,lineup_ops_vs_l_away,lineup_ops_vs_r_away,lineup_ops_vs_starter_hand_home,lineup_ops_vs_starter_hand_away,time_zones_crossed_last_3d_home,time_zones_crossed_last_3d_away,closer_available_home,closer_available_away,lineup_woba_mean_home,lineup_woba_top3_home,lineup_woba_std_home,lineup_woba_mean_away,lineup_woba_top3_away,lineup_woba_std_away,sp_era_delta_home,sp_k9_delta_home,sp_bb9_delta_home,sp_whip_delta_home,sp_xwoba_delta_home,sp_fbvelo_delta_home,sp_fbpct_delta_home,sp_whiff_delta_home,woba_delta_home,team_iso_delta_home,team_k_rate_delta_home,team_bb_rate_delta_home,team_barrel_delta_home,team_hardhit_delta_home,team_exitvelo_delta_home,bullpen_whip_delta_home,bullpen_era_delta_home,lineup_woba_mean_delta_home,lineup_woba_top3_delta_home,sp_era_delta_away,sp_k9_delta_away,sp_bb9_delta_away,sp_whip_delta_away,sp_xwoba_delta_away,sp_fbvelo_delta_away,sp_fbpct_delta_away,sp_whiff_delta_away,woba_delta_away,team_iso_delta_away,team_k_rate_delta_away,team_bb_rate_delta_away,team_barrel_delta_away,team_hardhit_delta_away,team_exitvelo_delta_away,bullpen_whip_delta_away,bullpen_era_delta_away,lineup_woba_mean_delta_away,lineup_woba_top3_delta_away,home_starter_hand,away_starter_hand,league_k_pct,league_k_pct_cat_fastball,league_k_pct_cat_breaking,league_k_pct_cat_offspeed,league_xwoba_cat_fastball,league_xwoba_cat_breaking,league_xwoba_cat_offspeed,league_k_pct_fb_vs_l,league_k_pct_fb_vs_r,sp_k_pct_cat_fastball_home,sp_k_pct_cat_fastball_away,sp_k_pct_cat_breaking_home,sp_k_pct_cat_breaking_away,sp_k_pct_cat_offspeed_home,sp_k_pct_cat_offspeed_away,sp_usage_cat_fastball_home,sp_usage_cat_fastball_away,sp_usage_cat_breaking_home,sp_usage_cat_breaking_away,sp_usage_cat_offspeed_home,sp_usage_cat_offspeed_away,sp_xwoba_cat_fastball_home,sp_xwoba_cat_fastball_away,sp_xwoba_cat_breaking_home,sp_xwoba_cat_breaking_away,sp_xwoba_cat_offspeed_home,sp_xwoba_cat_offspeed_away,team_k_pct_cat_fastball_home,team_k_pct_cat_fastball_away,team_k_pct_cat_breaking_home,team_k_pct_cat_breaking_away,team_k_pct_cat_offspeed_home,team_k_pct_cat_offspeed_away,team_xwoba_cat_fastball_home,team_xwoba_cat_fastball_away,team_xwoba_cat_breaking_home,team_xwoba_cat_breaking_away,team_xwoba_cat_offspeed_home,team_xwoba_cat_offspeed_away,sp_k_pct_fb_vs_l_home,sp_k_pct_fb_vs_l_away,sp_k_pct_fb_vs_r_home,sp_k_pct_fb_vs_r_away,sp_pa_fb_vs_l_home,sp_pa_fb_vs_l_away,sp_pa_fb_vs_r_home,sp_pa_fb_vs_r_away,team_k_pct_fb_vs_l_home,team_k_pct_fb_vs_l_away,team_k_pct_fb_vs_r_home,team_k_pct_fb_vs_r_away,team_pa_fb_vs_l_home,team_pa_fb_vs_l_away,team_pa_fb_vs_r_home,team_pa_fb_vs_r_away,is_home,win_pct_diff,elo_diff,rest_days_diff,sp_era_diff,sp_era_5g_diff,sp_k9_diff,sp_k9_5g_diff,sp_fbvelo_diff,sp_fbpct_diff,sp_whiff_diff,sp_xwoba_diff,sp_xwoba_vs_l_diff,lineup_woba_mean_diff,lineup_woba_top3_diff,lineup_woba_std_diff,woba_30g_diff,bullpen_whip_diff,bullpen_whip_3g_diff,bullpen_pitches_diff,bullpen_ip_diff,team_barrel_diff,team_hardhit_diff,team_exitvelo_diff,lineup_handedness_matchup_advantage,travel_fatigue_diff,closer_availability_diff,dome_is_neutral,park_factor_slug_diff,wind_advantage_flyball_factor,air_density_velocity_boost,bullpen_meltdown_risk,pitcher_regression_indicator,lineup_depth_multiplier,ace_efficiency_factor,home_elo,away_elo,home_wins,home_losses,away_wins,away_losses,home_win_pct,away_win_pct,home_run_diff,away_run_diff,home_record,away_record,exp2_centered_k_diff,exp2_cat_k_fastball_diff,exp2_cat_xwoba_fastball_diff,exp2_cat_k_breaking_diff,exp2_cat_xwoba_breaking_diff,exp2_cat_k_offspeed_diff,exp2_cat_xwoba_offspeed_diff,exp2_cat_platoon_k_fastball_diff,game_id,start_time_utc,start_time_observed,lineup_actual_top3_delta_away,lineup_actual_top3_delta_home,lineup_actual_woba_delta_away,lineup_actual_woba_delta_home,lineup_rest_count_away,lineup_rest_count_home,park_wind_factor,air_density_level,dome_is_neutral_game,park_factor_slug
745039,2024-03-28,TEX,CHC,4,3,1.0,7,543135,657006,Globe Life Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,L,0.16483517,0.125,0.2820513,0.055555556,0.40807205,0.28911975,0.4821875,0.14035088,0.10638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240328_CHC@TEX,2024-03-28 19:00:00,False,,,,,,,0.0,1.17662,1.0,0.02
745283,2024-03-28,SEA,BOS,4,6,0.0,10,622491,678394,T-Mobile Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,0.16483517,0.125,0.2820513,0.055555556,0.40807205,0.28911975,0.4821875,0.14035088,0.10638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240328_BOS@SEA,2024-03-28 19:00:00,False,,,,,,,0.0,1.23358,1.0,-0.01
747224,2024-03-28,AZ,COL,16,1,1.0,17,668678,607536,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,L,0.16483517,0.125,0.2820513,0.055555556,0.40807205,0.28911975,0.4821875,0.14035088,0.10638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240328_COL@AZ,2024-03-28 19:00:00,False,,,,,,,-0.1071,1.0933,0.0,0.01
746089,2024-03-28,MIA,PIT,5,6,0.0,11,666200,656605,loanDepot park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,R,0.16483517,0.125,0.2820513,0.055555556,0.40807205,0.28911975,0.4821875,0.14035088,0.10638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240328_PIT@MIA,2024-03-28 19:00:00,False,,,,,,,0.0,1.15353,1.0,-0.03
746418,2024-03-28,HOU,NYY,4,5,0.0,9,664285,641482,Minute Maid Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,L,0.16483517,0.125,0.2820513,0.055555556,0.40807205,0.28911975,0.4821875,0.14035088,0.10638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240328_NYY@HOU,2024-03-28 19:00:00,False,,,,,,,0.0,1.19829,1.0,-0.01
746167,2024-03-29,LAD,STL,6,3,1.0,9,676272,668868,Dodger Stadium,1.0,1.0,,,,,,,,,,,,,,,,,0.3722474,0.12984496,0.20444444,0.1437037,0.13915625,0.09677419,0.1875,0.03125,1.5348837,14.44186,1.3636364,12.272727,1.5348837,1.3636364,,,,,,,,,,,0.024955437,0.38521773,88.20457,0.04,0.28,88.36,0.4375,0.61444443,44.0,3.0,60.0,3.6666667,0.76875,1.3164682,,0.37037036,0.76875,0.37037036,0.0,0.0,1.0,1.0,0.39106175,0.41237405,0.021628154,0.37520814,0.37965944,0.009633788,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280189,0.063220456,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,L,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.121212125,0.124087594,0.47619048,0.35,0.16666667,0.083333336,0.26302186,0.37313294,0.26547834,0.28084525,0.2941885,0.43518776,,,,,,,,,0.14285715,0.14084508,0.10526316,0.10606061,14.0,71.0,19.0,66.0,1.0,0.03128054740957964,15.687903768584874,0.0,,,,,,,,,,0.015853609999999962,0.03271460999999998,0.011994366,0.23309115,0.17124729999999988,0.17124729999999988,-16.0,-0.6666667,-0.015044563,0.10521772999999995,-0.15542999999999552,0.39837964000000003,0.0,0.0,0.0,0.00032714609999999976,,,-2.739956799999998,,0.0005186446682420984,,1507.519165351076,1491.8312615824912,2,1,0,1,0.667,0.0,5,-6,2-1,0-1,,,,,,,,,20240329_STL@LAD,2024-03-29 19:00:00,False,,,,,,,0.4671,1.20325,0.0,0.01
746412,2024-03-29,HOU,NYY,1,7,0.0,8,664299,607074,Minute Maid Park,1.0,1.0,,,,,,,,,,,,,,,,,0.357175,0.10526316,0.175,0.05,0.36783335,0.125,0.23809524,0.21428572,1.3846154,12.461538,2.4,21.6,1.3846154,2.4,,,,,,,,,,,0.032258064,0.4516129,90.619354,0.0,0.3181818,88.527275,0.3809524,0.275,85.0,4.3333335,47.0,3.3333333,0.9074074,0.875,1.0,1.0,0.9074074,1.0,0.0,0.0,1.0,1.0,0.38158992,0.37881202,0.0069332374,0.3856396,0.3852279,0.009609248,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,L,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.19298245,0.19298245,0.30769232,0.30769232,0.125,0.125,0.36838767,0.36838767,0.37814185,0.37814185,0.242375,0.242375,,,,,,,,,0.10526316,0.10526316,0.23684211,0.23684211,19.0,19.0,38.0,38.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.00404968,-0.006415879999999985,-0.0026760106000000006,-0.010658349999999983,-1.0153846,-1.0153846,38.0,1.0000002000000001,0.032258064,0.13343109999999997,2.0920789999999982,-0.09259260000000002,0.0,0.0,1.0,6.415879999999984e-05,,,-38.5846148,,2.598226091839994e-05,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-1,1,0-1,1-0,,,,,,,,,20240329_NYY@HOU,2024-03-29 19:00:00,False,,,,,,,0.0,1.19715,1.0,-0.01
745276,2024-03-29,SEA,BOS,1,0,1.0,1,669923,601713,T-Mobile Park,1.0,1.0,,,,,,,,,,,,,,,,,0.3172778,0.23529412,0.25,0.027777778,0.36785,0.2631579,0.175,0.05,1.3636364,12.272727,1.0,9.0,1.3636364,1.0,,,,,,,,,,,0.08,0.4,88.672,0.06451613,0.3548387,88.229034,0.525,0.4722222,63.0,3.6666667,65.0,4.0,,0.6145833,0.0,0.70625,0.6145833,0.70625,0.0,0.0,1.0,1.0,0.3794951,0.37288257,0.009673777,0.3805046,0.37647069,0.00682506,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,R,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.1875,0.1875,0.2857143,0.2857143,0.25,0.25,0.31883788,0.31883788,0.27230445,0.27230445,0.27841666,0.27841666,,,,,,,,,0.18181819,0.18181819,0.1923077,0.1923077,22.0,22.0,26.0,26.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.001009500000000052,-0.0035881199999999724,0.0028487169999999997,-0.05057220000000001,0.3636364000000001,0.3636364000000001,-2.0,-0.33333330000000005,0.015483869999999997,0.045161300000000015,0.4429659999999984,-0.09166669999999999,0.0,0.0,1.0,3.588119999999973e-05,,,-0.7272728000000002,,3.6222071400001587e-06,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-2,2,0-1,1-0,,,,,,,,,20240329_BOS@SEA,2024-03-29 19:00:00,False,,,,,,,0.4407,1.23058,0.0,-0.01
745682,2024-03-29,ATH,CLE,4,6,0.0,10,548389,671106,Unknown,1.0,1.0,,,,,,,,,,,,,,,,,0.14729032,0.033333335,0.41935483,0.032258064,0.38190475,0.16666667,0.16666667,0.071428575,1.2,14.4,0.0,0.0,1.2,0.0,,,,,,,,,,,0.0,0.3529412,90.694115,0.0,0.44827586,88.85862,0.3809524,0.38709676,90.0,5.0,38.0,3.0,0.0,0.48958334,,1.6,0.0,1.6,0.0,0.0,1.0,1.0,0.37736854,0.37862366,0.005905497,0.38552395,0.3822895,0.007904086,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,L,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.27272728,0.27272728,0.32,0.32,0.42857143,0.42857143,0.32255772,0.32255772,0.21948697,0.21948697,0.19971429,0.19971429,,,,,,,,,0.41666666,0.41666666,0.1904762,0.1904762,12.0,12.0,21.0,21.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.00815541000000003,-0.0036658400000000313,-0.0019985889999999994,-0.23461443,1.2,1.2,52.0,2.0,0.0,-0.09533466000000002,1.8354949999999945,-1.6,0.0,0.0,0.0,3.665840000000031e-05,,,62.4,,2.9896428194400364e-05,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-8,8,0-1,1-0,,,,,,,,,20240329_CLE@ATH,2024-03-29 19:00:00,False,,,,,,,-0.4682,1.22714,0.0,-0.01
745435,2024-03-29,SD,SF,3,8,0.0,11,605397,690986,Petco Park,1.0,1.0,10.125,6.75,6.75,3.375,0.75,0.53506196,,,,,,,10.125,6.75,,,0.3088827,0.06967592,0.17776544,0.096559376,0.29854286,0.14705883,0.2857143,0.028571429,1.9090909,18.40909,2.5,22.5,1.9090909,2.5,92.36667,0.2,0.1,0.4940633,0.61022615,,,,,,0.009009009,0.34013513,85.31663,0.041666668,0.5,88.7875,0.51428574,0.3618202,53.0,4.0,43.0,2.0,0.5,0.8315644,,0.9791667,0.5,0.9791667,0.0,0.0,1.0,1.0,0.38349643,0.3881685,0.008291013,0.38095403,0.38350934,0.009890961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03792101,0.04351315,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,L,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,0.0,,0.5,,0.0,,0.5,,0.33333334,,0.16666667,,0.7981667,,0.33930644,,0.45778263,,0.30555555,0.17142858,0.0,0.24444444,0.071428575,0.0625,0.2621703,0.37055445,0.43485516,0.30855113,0.37829807,0.43862098,0.0,,0.0,,4.0,,2.0,,0.3529412,0.1891892,0.2631579,0.15151516,17.0,74.0,19.0,66.0,1.0,0.03128054740957964,16.914822757443062,0.0,,,,,,,,,,0.0025424,0.004659160000000051,-0.0015999480000000003,0.010339839999999989,-0.5909091,-0.5909091,10.0,2.0,-0.032657659,-0.15986487,-3.470869999999991,-0.47916669999999995,0.0,0.0,0.0,-0.00023295800000000256,,,-5.909091,,1.1845448384000132e-05,,1508.7821979119378,1491.8673751544948,2,1,0,1,0.667,0.0,3,-2,2-1,0-1,,,,,,,,,20240329_SF@SD,2024-03-29 19:00:00,False,,,,,,,-0.3055,1.22044,0.0,-0.05
747223,2024-03-29,AZ,COL,7,3,1.0,10,518876,615698,Unknown,1.0,1.0,,,,,,,,,,,,,,,,,0.45670456,0.14634146,0.20454545,0.06818182,0.20682353,0.06666667,0.1764706,0.0882353,0.5,4.5,1.7647059,15.882353,0.5,1.7647059,,,,,,,,,,,0.0,0.5,92.06563,0.0,0.5,89.92084,0.3529412,0.3181818,47.0,4.0,111.0,5.6666665,,1.1875,,0.6851852,1.1875,0.6851852,0.0,0.0,1.0,1.0,0.38646996,0.3839475,0.0054097218,0.3789443,0.38446477,0.010688191,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,R,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.14285715,0.14285715,0.4,0.4,0.14285715,0.14285715,0.38446248,0.38446248,0.23986666,0.23986666,0.50707936,0.50707936,,,,,,,,,0.1764706,0.1764706,0.125,0.125,17.0,17.0,32.0,32.0,1.0,0.032258064516129004,16.301350776626805,0.0,,,,,,,,,,0.00752565999999999,-0.0005172700000000141,-0.005278469199999999,0.24988102999999998,-1.2647059,-1.2647059,-64.0,-1.6666664999999998,0.0,0.0,2.1447900000000004,0.5023148,0.0,0.0,1.0,-5.172700000000141e-06,,,80.9411776,,-3.8927981482001e-06,,1508.1506753883134,1491.8493246116866,1,0,0,1,1.0,0.0,15,-15,1-0,0-1,,,,,,,,,20240329_COL@AZ,2024-03-29 19:00:00,False,,,,,,,-0.0614,1.08026,0.0,0.01
746091,2024-03-29,MIA,PIT,2,7,0.0,9,640462,527048,loanDepot park,1.0,1.0,,,,,,,,,,,,,,,,,0.22991304,0.04761905,0.1521739,0.04347826,0.32314,0.25,0.34,0.12,1.8333334,16.5,0.15789473,2.8421052,1.8333334,0.15789473,,,,,,,,,,,0.0,0.2857143,85.69143,0.037037037,0.37037036,85.46296,0.22,0.4347826,136.0,6.0,61.0,6.3333335,0.0,0.51666665,1.2037038,0.8148148,0.0,1.2037038,0.0,0.0,1.0,1.0,0.37952042,0.37647223,0.010280062,0.3805448,0.38302964,0.010769651,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,L,L,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.15384616,0.15384616,0.48,0.48,0.2857143,0.2857143,0.36220586,0.36220586,0.18128388,0.18128388,0.2864473,0.2864473,,,,,,,,,0.15789473,0.15789473,0.15151516,0.15151516,19.0,19.0,33.0,33.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.0010243799999999914,-0.006557409999999986,-0.0004895890000000003,-0.09322695999999997,1.67543867,1.67543867,75.0,-0.33333350000000017,-0.037037037,-0.08465606000000003,0.2284700000000015,-1.2037038,0.0,0.0,1.0,0.00019672229999999956,,,125.65790025,,6.717279655799929e-06,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-1,1,0-1,1-0,,,,,,,,,20240329_PIT@MIA,2024-03-29 19:00:00,False,,,,,,,0.1923,1.19445,0.0,-0.03
745117,2024-03-29,TB,TOR,8,2,1.0,10,650644,605135,Steinbrenner Field,1.0,1.0,,,,,,,,,,,,,,,,,0.30357143,0.18181819,0.31428573,0.057142857,0.386225,0.3125,0.175,0.175,2.1,18.9,1.0,9.0,2.1,1.0,,,,,,,,,,,0.04761905,0.52380955,90.057144,0.08,0.44,90.24,0.3,0.2,68.0,3.3333333,51.0,3.0,,0.6666667,,1.0462962,0.6666667,1.0462962,0.0,0.0,1.0,1.0,0.3789076,0.38588873,0.011287776,0.3847964,0.38871416,0.01007868,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,R,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,0.1875,0.1875,0.46666667,0.46666667,0.4,0.4,0.33437616,0.33437616,0.29239744,0.29239744,0.2839826,0.2839826,,,,,,,,,0.2857143,0.2857143,0.14705883,0.14705883,14.0,14.0,34.0,34.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.005888799999999972,-0.002825429999999962,0.0012090959999999998,-0.08265357000000001,1.1,1.1,17.0,0.33333330000000005,-0.03238095,0.08380954999999995,-0.18285600000000102,-0.37962950000000006,0.0,0.0,1.0,-0.0,,,18.700000000000003,,1.6638392183999698e-05,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-6,6,0-1,1-0,,,,,,,,,20240329_TOR@TB,2024-03-29 19:00:00,False,,,,,,,0.0,1.19097,1.0,0.0
745604,2024-03-29,PHI,ATL,3,9,0.0,12,554430,675911,Citizens Bank Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240329_ATL@PHI,2024-03-29 19:00:00,False,,,,,,,0.3811,1.22118,0.0,0.01
745848,2024-03-29,NYM,MIL,1,3,0.0,4,500779,642547,Citi Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,R,0.23316061,0.19321534,0.35510203,0.1904762,0.33084315,0.26746136,0.36370966,0.18345323,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1500.0,1500.0,0,0,0,0,,,0,0,0-0,0-0,,,,,,,,,20240329_MIL@NYM,2024-03-29 19:00:00,False,,,,,,,0.2888,1.22786,0.0,-0.04
745850,2024-03-30,NYM,MIL,6,7,0.0,13,622663,669084,Citi Field,1.0,1.0,,,,,,,,,,,,,,,,,0.1167931,0.11111111,0.3448276,0.06896552,0.29408333,0.121212125,0.19444445,0.083333336,0.8181818,7.3636365,0.33333334,3.0,0.8181818,0.33333334,,,,,,,,,,,0.05882353,0.4117647,90.80588,0.0,0.42307693,85.823074,0.2777778,0.5862069,57.0,3.6666667,36.0,3.0,,0.3125,1.5,0.4375,,0.4375,0.0,0.0,1.0,1.0,0.35335428,0.35121268,0.006057922,0.35873502,0.36276606,0.009898813,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,R,L,0.23523207,0.19820628,0.32668328,0.23076923,0.33052185,0.2825628,0.32733935,0.19239374,0.2020958,,,,,,,,,,,,,,,,,,,0.23684211,0.23684211,0.27272728,0.27272728,0.5,0.5,0.25380653,0.25380653,0.23560467,0.23560467,0.097,0.097,,,,,,,,,0.3529412,0.3529412,0.14285715,0.14285715,17.0,17.0,21.0,21.0,1.0,-0.032258064516129004,-23.698649223373195,0.0,,,,,,,,,,-0.005380739999999995,-0.011553380000000002,-0.003840890999999999,-0.17729023,0.48484846,0.48484846,21.0,0.6666667,0.05882353,-0.011312230000000034,4.9828059999999965,,0.0,0.0,0.0,0.0004621352000000001,,,10.18181766,,6.216573390119996e-05,,1488.1506753883134,1511.8493246116866,0,1,1,0,0.0,1.0,-2,2,0-1,1-0,,,,,,,,,20240330_MIL@NYM,2024-03-30 19:00:00,False,,,,,,,-0.0313,1.23171,0.0,-0.04
