feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
team_exitvelo_15g_home,87.6574,87.7313,0.152307,0.086373,0.065934,-0.07396,0.198728,False,OK,,273,91
team_exitvelo_15g_away,87.7795,87.7388,0.108632,0.042698,0.065934,0.040726,0.200851,False,OK,,273,91
exp2_centered_k_diff,0.0649,-0.0191,0.200062,0.133395,0.066667,0.083984,0.066806,False,OK,,270,90
exp2_cat_k_fastball_diff,-0.0,-0.0,0.163147,0.09648,0.066667,1.8e-05,0.000129,False,OK,,270,90
exp2_cat_k_breaking_diff,-0.0001,0.0,0.060366,0.0,0.073786,-0.000108,0.000155,False,OK,,238,82
exp2_cat_k_offspeed_diff,-0.0,0.0,0.225599,0.118213,0.107386,-2.4e-05,0.000126,False,OK,,176,55
exp2_cat_xwoba_fastball_diff,0.0,-0.0,0.087365,0.020698,0.066667,8.3e-05,6.2e-05,False,OK,,270,90
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.169323,0.095537,0.073786,1.1e-05,3.8e-05,False,OK,,238,82
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.068612,0.0,0.107386,-2e-06,5e-05,False,OK,,176,55
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.09894,0.032211,0.066729,-6.3e-05,0.000148,False,OK,,269,90
closer_available_home,0.967,0.9414,0.0,0.0,0.065934,0.025641,0.040446,False,OK,,273,91
closer_available_away,0.978,0.9451,0.0,0.0,0.065934,0.032967,0.038329,False,OK,,273,91
