feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
dome_is_neutral,0.2604,0.309,0.0,0.0,0.0625,-0.048611,0.080891,False,OK,0.025,288,96
park_factor_slug_diff,-0.0001,-0.0,0.205897,0.143397,0.0625,-3.6e-05,0.000121,False,OK,0.462,288,96
wind_advantage_flyball_factor,-0.0015,0.0149,0.116565,0.052678,0.063887,-0.0164,0.062623,False,OK,0.473,281,94
air_density_velocity_boost,0.0441,0.0221,0.052211,0.0,0.062889,0.021975,0.0462,False,OK,2.767,281,96
bullpen_meltdown_risk,3.555,3.244,0.112657,0.04894,0.063717,0.310986,3.908111,False,OK,2.386,284,94
pitcher_regression_indicator,-1.5912,-1.0021,0.073973,0.011084,0.062889,-0.589104,1.777827,False,OK,1.893,281,96
lineup_depth_multiplier,0.0002,0.0002,0.074859,0.012359,0.0625,-2.3e-05,7e-05,False,OK,1.808,288,96
ace_efficiency_factor,0.0589,0.0913,0.063545,0.000713,0.062832,-0.032426,0.030551,False,OK,0.597,282,96
home_elo,1502.482,1499.3776,0.336544,0.274044,0.0625,3.104383,9.729872,False,OK,1.774,288,96
away_elo,1498.4931,1500.0133,0.188386,0.125886,0.0625,-1.520191,10.106003,False,OK,1.88,288,96
home_win_pct,0.4996,0.4992,0.180032,0.117532,0.0625,0.000406,0.0111,False,OK,1.657,288,96
away_win_pct,0.501,0.5011,0.294784,0.232284,0.0625,-0.000135,0.010959,False,OK,2.193,288,96
sp_era_home,4.0168,4.1445,0.146868,0.084092,0.062776,-0.127728,0.289339,False,OK,1.76,283,96
sp_era_away,4.0939,3.9685,0.099339,0.035732,0.063607,0.125419,0.214876,False,OK,1.402,286,94
sp_k9_home,8.8731,8.5817,0.189009,0.126233,0.062776,0.291489,0.312654,False,OK,1.865,283,96
sp_k9_away,8.6529,8.602,0.108825,0.045218,0.063607,0.050948,0.328392,False,OK,1.826,286,94
sp_xwoba_home,0.3087,0.3111,0.10046,0.03774,0.06272,-0.002408,0.007839,False,OK,1.418,284,96
sp_xwoba_away,0.3121,0.308,0.079094,0.016485,0.062609,0.004168,0.007939,False,OK,2.004,286,96
lineup_woba_mean_home,0.3457,0.343,0.600537,0.538037,0.0625,0.002639,0.001906,False,OK,1.84,288,96
lineup_woba_mean_away,0.3436,0.3442,0.050637,0.0,0.0625,-0.000636,0.001847,False,OK,1.609,288,96
lineup_woba_top3_home,0.358,0.3526,0.142964,0.080464,0.0625,0.005387,0.002904,False,OK,1.762,288,96
lineup_woba_top3_away,0.3559,0.3526,0.158988,0.096488,0.0625,0.003278,0.003187,False,OK,1.552,288,96
woba_30g_home,0.301,0.2996,0.275822,0.213322,0.0625,0.001454,0.002842,False,OK,1.441,288,96
woba_30g_away,0.3022,0.3,0.184684,0.122184,0.0625,0.002149,0.003094,False,OK,1.259,288,96
bullpen_whip_10g_home,1.3266,1.337,0.166698,0.10365,0.063048,-0.010364,0.041022,False,OK,2.016,287,95
bullpen_whip_10g_away,1.3947,1.3153,0.257351,0.194193,0.063158,0.079435,0.041153,False,OK,0.49,285,95
bullpen_whip_3g_home,1.3354,1.3318,0.083248,0.0202,0.063048,0.003659,0.071594,False,OK,1.514,287,95
bullpen_whip_3g_away,1.3822,1.3368,0.163324,0.100166,0.063158,0.045376,0.086703,False,OK,0.452,285,95
team_barrel_15g_home,0.0221,0.0232,0.108676,0.046176,0.0625,-0.00108,0.001569,False,OK,1.389,288,96
team_barrel_15g_away,0.0253,0.0221,0.236948,0.174448,0.0625,0.003205,0.001474,True,WARN,1.595,288,96
team_exitvelo_15g_home,87.7232,87.8212,0.28925,0.22675,0.0625,-0.097953,0.214931,False,OK,0.387,288,96
team_exitvelo_15g_away,87.6571,87.7925,0.166389,0.103889,0.0625,-0.135478,0.216046,False,OK,1.951,288,96
run_margin_diff,0.0924,0.0148,0.073146,0.010646,0.0625,0.07756,0.077281,False,OK,6.775,288,96
exp2_centered_k_diff,0.0137,0.0036,0.219332,0.155445,0.063887,0.010089,0.062008,False,OK,2.061,281,94
exp2_cat_k_fastball_diff,-0.0001,-0.0,0.056929,0.0,0.063887,-2.6e-05,0.000134,False,OK,1.544,281,94
exp2_cat_k_breaking_diff,0.0,-0.0,0.161903,0.087752,0.074151,6.4e-05,0.000165,False,OK,3.042,242,81
exp2_cat_k_offspeed_diff,0.0,0.0,0.197771,0.100805,0.096966,-4e-06,0.00013,False,OK,1.938,194,61
exp2_cat_xwoba_fastball_diff,-0.0001,0.0,0.149907,0.08602,0.063887,-6e-05,6.6e-05,False,OK,2.01,281,94
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.259939,0.185788,0.074151,-1.3e-05,4.1e-05,False,OK,0.211,242,81
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.212439,0.115473,0.096966,4e-06,4.7e-05,False,OK,1.99,194,61
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.090268,0.026324,0.063944,-3.1e-05,0.000166,False,OK,1.383,280,94
