feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
bullpen_whip_10g_home,1.3298,1.3261,0.10941,0.042866,0.066544,0.003694,0.041904,False,OK,2.103,272,90
bullpen_whip_10g_away,1.362,1.3263,0.140866,0.074322,0.066544,0.035713,0.039902,False,OK,0.514,272,90
bullpen_whip_3g_home,1.243,1.3533,0.218509,0.151965,0.066544,-0.110281,0.073029,False,OK,1.852,272,90
bullpen_whip_3g_away,1.3555,1.3274,0.101233,0.034689,0.066544,0.028051,0.088775,False,OK,0.723,272,90
team_barrel_15g_home,0.024,0.0233,0.135073,0.069139,0.065934,0.000678,0.001586,False,OK,1.153,273,91
team_barrel_15g_away,0.0239,0.0226,0.608677,0.542743,0.065934,0.001307,0.001531,False,OK,1.296,273,91
team_exitvelo_15g_home,87.7996,87.8208,0.481542,0.415608,0.065934,-0.021186,0.209805,False,OK,1.252,273,91
team_exitvelo_15g_away,87.6128,87.7316,0.123553,0.057619,0.065934,-0.118746,0.211571,False,OK,1.925,273,91
run_margin_diff,0.1682,0.0258,0.50586,0.439926,0.065934,0.142363,0.072282,False,OK,5.198,273,91
exp2_centered_k_diff,0.0059,0.0119,0.161592,0.094675,0.066917,-0.005965,0.064799,False,OK,1.867,266,90
exp2_cat_k_fastball_diff,0.0,-0.0001,0.19494,0.128023,0.066917,0.000122,0.000135,False,OK,0.514,266,90
exp2_cat_k_breaking_diff,0.0001,0.0,0.195606,0.119875,0.075731,9.8e-05,0.000166,False,OK,2.863,231,80
exp2_cat_k_offspeed_diff,-0.0,0.0,0.104324,0.002148,0.102176,-2.8e-05,0.000131,False,OK,1.27,183,58
exp2_cat_xwoba_fastball_diff,-0.0001,-0.0,0.112577,0.04566,0.066917,-5.6e-05,6.7e-05,False,OK,1.169,266,90
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.199998,0.124267,0.075731,1e-05,4.3e-05,False,OK,1.546,231,80
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.103131,0.000955,0.102176,-8e-06,5.1e-05,False,OK,1.585,183,58
exp2_cat_platoon_k_fastball_diff,0.0001,-0.0,0.130116,0.063135,0.066981,0.000115,0.00017,False,OK,1.383,265,90
