feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
sp_era_away,4.0065,3.9333,0.06784,0.0,0.073701,0.073185,0.223631,False,OK,1.298,248,81
sp_k9_home,8.3449,8.7047,0.063479,0.0,0.073848,-0.359748,0.347601,False,OK,1.537,246,81
sp_k9_away,8.7046,8.6965,0.121421,0.04772,0.073701,0.008165,0.356703,False,OK,1.853,248,81
sp_xwoba_home,0.3132,0.3099,0.13281,0.059036,0.073774,0.003373,0.00876,False,OK,1.69,247,81
sp_xwoba_away,0.3095,0.307,0.056769,0.0,0.073023,0.002449,0.008647,False,OK,1.857,248,82
lineup_woba_mean_home,0.3427,0.343,0.177906,0.105028,0.072878,-0.000268,0.002179,False,OK,1.739,250,82
lineup_woba_mean_away,0.3456,0.344,0.125632,0.052754,0.072878,0.001539,0.001932,False,OK,0.998,250,82
lineup_woba_top3_home,0.3542,0.3523,0.153327,0.080449,0.072878,0.001949,0.003224,False,OK,0.396,250,82
lineup_woba_top3_away,0.3541,0.3524,0.11719,0.044312,0.072878,0.00178,0.003323,False,OK,0.295,250,82
woba_30g_home,0.2985,0.2996,0.244308,0.17143,0.072878,-0.001125,0.003272,False,OK,2.412,250,82
woba_30g_away,0.3017,0.3004,0.212918,0.14004,0.072878,0.001247,0.003257,False,OK,1.81,250,82
bullpen_whip_10g_home,1.3541,1.3391,0.13364,0.06069,0.07295,0.015022,0.044079,False,OK,2.462,249,82
bullpen_whip_10g_away,1.3079,1.3209,0.124842,0.051745,0.073097,-0.013054,0.046444,False,OK,0.225,247,82
bullpen_whip_3g_home,1.4453,1.3109,0.135219,0.062269,0.07295,0.134361,0.078959,False,OK,2.039,249,82
bullpen_whip_3g_away,1.3737,1.3461,0.10588,0.032783,0.073097,0.027563,0.093653,False,OK,1.471,247,82
team_barrel_15g_home,0.0232,0.0229,0.132522,0.059644,0.072878,0.000294,0.001703,False,OK,1.416,250,82
team_barrel_15g_away,0.0238,0.0219,0.244188,0.17131,0.072878,0.001921,0.001601,False,OK,1.564,250,82
team_exitvelo_15g_home,87.5975,87.87,0.194221,0.121343,0.072878,-0.272447,0.240934,False,OK,1.5,250,82
team_exitvelo_15g_away,87.69,87.8007,0.256449,0.183571,0.072878,-0.110755,0.243355,False,OK,1.691,250,82
run_margin_diff,0.0129,0.0267,0.187551,0.114673,0.072878,-0.013739,0.064523,False,OK,6.469,250,82
