feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
dome_is_neutral,0.275,0.312,0.0,0.0,0.07425,-0.037,0.088766,False,OK,0.025,250,80
park_factor_slug_diff,-0.0,-0.0,0.091636,0.017386,0.07425,-1.4e-05,0.000113,False,OK,0.766,250,80
wind_advantage_flyball_factor,-0.0075,0.0032,0.087165,0.011684,0.075481,-0.010627,0.055415,False,OK,1.76,243,79
air_density_velocity_boost,0.0655,-0.0006,0.16693,0.091525,0.075405,0.066138,0.050474,False,OK,2.177,244,79
bullpen_meltdown_risk,0.4121,5.5921,0.22853,0.153349,0.075181,-5.179978,4.616863,False,OK,2.054,247,79
pitcher_regression_indicator,-0.591,-0.5854,0.217534,0.142129,0.075405,-0.005678,1.330709,False,OK,1.925,244,79
lineup_depth_multiplier,0.0002,0.0002,0.128313,0.054063,0.07425,-4.1e-05,8.6e-05,False,OK,2.207,250,80
ace_efficiency_factor,0.08,0.0871,0.167682,0.092353,0.075329,-0.007076,0.033674,False,OK,0.248,245,79
home_elo,1490.707,1502.4185,0.146276,0.072026,0.07425,-11.711529,10.912899,False,OK,1.787,250,80
away_elo,1510.1496,1496.7013,0.145696,0.071446,0.07425,13.448307,10.70072,False,OK,2.404,250,80
home_win_pct,0.4963,0.5011,0.506675,0.432425,0.07425,-0.004849,0.012334,False,OK,2.092,250,80
away_win_pct,0.5051,0.4985,0.241018,0.166768,0.07425,0.006577,0.011867,False,OK,2.897,250,80
sp_era_home,3.9793,4.0545,0.067968,0.0,0.075255,-0.075235,0.265486,False,OK,1.986,246,79
sp_era_away,4.0683,3.9303,0.192751,0.118282,0.074469,0.13791,0.228779,False,OK,1.274,247,80
sp_k9_home,8.6648,8.6695,0.179423,0.104168,0.075255,-0.004685,0.345054,False,OK,2.265,246,79
sp_k9_away,8.4984,8.6976,0.098708,0.024239,0.074469,-0.199241,0.346957,False,OK,1.824,247,80
sp_xwoba_home,0.3085,0.309,0.097784,0.022603,0.075181,-0.000458,0.009051,False,OK,1.867,247,79
sp_xwoba_away,0.3119,0.3079,0.035253,0.0,0.074395,0.003968,0.008933,False,OK,1.893,248,80
lineup_woba_mean_home,0.3403,0.3436,0.126175,0.051925,0.07425,-0.003233,0.002185,False,OK,1.893,250,80
lineup_woba_mean_away,0.346,0.344,0.711214,0.636964,0.07425,0.002026,0.002008,False,OK,1.987,250,80
lineup_woba_top3_home,0.3491,0.3533,0.218743,0.144493,0.07425,-0.004191,0.003116,False,OK,2.12,250,80
lineup_woba_top3_away,0.3548,0.352,0.22181,0.14756,0.07425,0.002755,0.003442,False,OK,1.982,250,80
woba_30g_home,0.2961,0.3003,0.324242,0.249992,0.07425,-0.004163,0.003319,False,OK,1.613,250,80
woba_30g_away,0.3024,0.3004,0.128845,0.054595,0.07425,0.001961,0.003412,False,OK,2.0,250,80
bullpen_whip_10g_home,1.3276,1.3492,0.062732,0.0,0.074962,-0.02165,0.043226,False,OK,1.605,250,79
bullpen_whip_10g_away,1.2807,1.3278,0.159921,0.085452,0.074469,-0.047121,0.049801,False,OK,0.355,247,80
bullpen_whip_3g_home,1.4423,1.2989,0.203028,0.128066,0.074962,0.143411,0.079051,False,OK,1.859,250,79
bullpen_whip_3g_away,1.2787,1.3505,0.147121,0.072652,0.074469,-0.071813,0.096819,False,OK,1.609,247,80
team_barrel_15g_home,0.0249,0.0225,0.194581,0.120331,0.07425,0.00237,0.001739,False,OK,1.403,250,80
team_barrel_15g_away,0.0219,0.0215,0.201007,0.126757,0.07425,0.000402,0.00156,False,OK,1.402,250,80
team_exitvelo_15g_home,87.8699,87.845,0.170813,0.096563,0.07425,0.024897,0.246343,False,OK,1.398,250,80
team_exitvelo_15g_away,87.7459,87.7593,0.330468,0.256218,0.07425,-0.013368,0.249843,False,OK,1.773,250,80
run_margin_diff,-0.0012,0.0386,0.205503,0.131253,0.07425,-0.039885,0.053851,False,OK,6.609,250,80
