feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
bullpen_meltdown_risk,3.7058,2.9714,0.099533,0.035871,0.063662,0.734408,3.862238,False,OK,2.552,285,94
pitcher_regression_indicator,-1.633,-0.9317,0.071232,0.0084,0.062832,-0.701232,1.746225,False,OK,1.911,282,96
lineup_depth_multiplier,0.0002,0.0002,0.05598,0.0,0.0625,2e-06,7.5e-05,False,OK,2.147,288,96
ace_efficiency_factor,0.0692,0.0881,0.06536,0.002584,0.062776,-0.018898,0.031058,False,OK,0.5,283,96
home_elo,1504.6946,1499.3211,0.204595,0.142095,0.0625,5.373479,9.665543,False,OK,1.933,288,96
away_elo,1496.2485,1499.8193,0.19832,0.13582,0.0625,-3.570804,10.084632,False,OK,2.01,288,96
home_win_pct,0.502,0.499,0.166061,0.103561,0.0625,0.002969,0.011135,False,OK,2.111,288,96
away_win_pct,0.4987,0.5006,0.208822,0.146322,0.0625,-0.001906,0.010801,False,OK,2.412,288,96
sp_era_home,3.904,4.1355,0.155783,0.093063,0.06272,-0.231487,0.288293,False,OK,1.491,284,96
sp_era_away,4.1794,3.9825,0.068195,0.005037,0.063158,0.196873,0.210464,False,OK,1.18,285,95
sp_k9_home,8.8485,8.5785,0.239071,0.176351,0.06272,0.269945,0.312295,False,OK,1.98,284,96
sp_k9_away,8.3267,8.6828,0.129916,0.066758,0.063158,-0.356062,0.32467,False,OK,2.453,285,95
sp_xwoba_home,0.3058,0.311,0.242222,0.179558,0.062664,-0.005197,0.007809,False,OK,1.875,285,96
sp_xwoba_away,0.3158,0.308,0.097798,0.035189,0.062609,0.007816,0.007926,False,OK,2.152,286,96
lineup_woba_mean_home,0.3454,0.343,0.350953,0.288453,0.0625,0.002378,0.001902,False,OK,1.951,288,96
lineup_woba_mean_away,0.3431,0.3442,0.108437,0.045937,0.0625,-0.001125,0.001887,False,OK,1.81,288,96
lineup_woba_top3_home,0.3583,0.3526,0.21666,0.15416,0.0625,0.005682,0.002939,False,OK,1.553,288,96
lineup_woba_top3_away,0.3557,0.3523,0.119819,0.057319,0.0625,0.00336,0.003218,False,OK,0.392,288,96
woba_30g_home,0.301,0.2996,0.26253,0.20003,0.0625,0.001423,0.002783,False,OK,1.931,288,96
woba_30g_away,0.3022,0.2998,0.170492,0.107992,0.0625,0.002415,0.003114,False,OK,1.552,288,96
bullpen_whip_10g_home,1.3179,1.3344,0.181236,0.118188,0.063048,-0.016457,0.040688,False,OK,1.581,287,95
bullpen_whip_10g_away,1.3952,1.3158,0.223141,0.160038,0.063103,0.079411,0.039871,False,OK,0.215,286,95
bullpen_whip_3g_home,1.3006,1.344,0.109838,0.04679,0.063048,-0.043446,0.070308,False,OK,1.839,287,95
bullpen_whip_3g_away,1.3495,1.3396,0.10758,0.044477,0.063103,0.00994,0.086423,False,OK,0.596,286,95
team_barrel_15g_home,0.0225,0.0231,0.077838,0.015338,0.0625,-0.000602,0.001564,False,OK,1.794,288,96
team_barrel_15g_away,0.0247,0.0223,0.176923,0.114423,0.0625,0.002402,0.001494,False,OK,1.463,288,96
team_exitvelo_15g_home,87.7816,87.7936,0.32667,0.26417,0.0625,-0.012004,0.213053,False,OK,1.812,288,96
team_exitvelo_15g_away,87.5997,87.7869,0.176688,0.114188,0.0625,-0.187245,0.212755,False,OK,1.619,288,96
run_margin_diff,0.1048,0.0224,0.23635,0.17385,0.0625,0.082425,0.063713,False,OK,6.583,288,96
exp2_centered_k_diff,0.0384,0.0021,0.31806,0.254677,0.063383,0.036318,0.062126,False,OK,1.665,281,95
exp2_cat_k_fastball_diff,-0.0,-0.0,0.1392,0.075817,0.063383,-1e-06,0.000131,False,OK,2.194,281,95
exp2_cat_k_breaking_diff,0.0,-0.0,0.141765,0.068215,0.07355,4.9e-05,0.000165,False,OK,3.125,241,82
exp2_cat_k_offspeed_diff,0.0001,0.0,0.162291,0.066394,0.095897,4.9e-05,0.000127,False,OK,1.388,193,62
exp2_cat_xwoba_fastball_diff,-0.0001,0.0,0.119569,0.056186,0.063383,-6.7e-05,6.6e-05,False,OK,1.883,281,95
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.199865,0.126315,0.07355,-1.6e-05,4.1e-05,False,OK,0.338,241,82
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.097881,0.001984,0.095897,1e-05,4.7e-05,False,OK,1.672,193,62
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.104549,0.041109,0.06344,-3.8e-05,0.000166,False,OK,1.728,280,95
