feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
wind_advantage_flyball_factor,-0.0054,0.0164,0.03862,0.0,0.067607,-0.02176,0.064989,False,OK,1.943,264,89
air_density_velocity_boost,0.0157,0.0444,0.052036,0.0,0.067045,-0.028688,0.044541,False,OK,1.886,264,90
bullpen_meltdown_risk,6.3798,4.032,0.116957,0.050103,0.066854,2.34784,4.408149,False,OK,1.761,267,90
pitcher_regression_indicator,-1.124,-1.1447,0.042029,0.0,0.067045,0.020663,1.823785,False,OK,1.911,264,90
lineup_depth_multiplier,0.0002,0.0002,0.130957,0.06429,0.066667,1.1e-05,7.1e-05,False,OK,1.608,270,90
ace_efficiency_factor,0.0522,0.0777,0.103246,0.036265,0.066981,-0.025509,0.027909,False,OK,2.035,265,90
home_elo,1505.5998,1499.1315,0.442268,0.375601,0.066667,6.468345,10.092391,False,OK,1.454,270,90
away_elo,1493.7185,1499.5459,0.185131,0.118464,0.066667,-5.827351,10.560398,False,OK,2.09,270,90
home_win_pct,0.5101,0.499,0.207992,0.141325,0.066667,0.01107,0.011379,False,OK,2.164,270,90
away_win_pct,0.4905,0.5003,0.20214,0.135473,0.066667,-0.009844,0.011369,False,OK,2.566,270,90
sp_era_home,3.734,4.1273,0.172634,0.10578,0.066854,-0.393297,0.301132,False,OK,1.947,267,90
sp_era_away,4.1701,3.9875,0.062229,0.0,0.067416,0.182577,0.212166,False,OK,0.614,267,89
sp_k9_home,8.8322,8.6527,0.10299,0.036136,0.066854,0.179497,0.324727,False,OK,1.93,267,90
sp_k9_away,8.7493,8.6541,0.067101,0.0,0.067416,0.095174,0.336942,False,OK,1.971,267,89
sp_xwoba_home,0.3069,0.309,0.222578,0.155724,0.066854,-0.002142,0.007718,False,OK,1.522,267,90
sp_xwoba_away,0.3102,0.3097,0.207731,0.14094,0.066791,0.000446,0.008066,False,OK,1.518,268,90
lineup_woba_mean_home,0.3453,0.3435,0.163944,0.097277,0.066667,0.001781,0.00195,False,OK,1.927,270,90
lineup_woba_mean_away,0.3429,0.3437,0.238679,0.172012,0.066667,-0.000819,0.001866,False,OK,1.295,270,90
lineup_woba_top3_home,0.3591,0.3531,0.223916,0.157249,0.066667,0.005956,0.003083,False,OK,0.785,270,90
lineup_woba_top3_away,0.3555,0.3532,0.191641,0.124974,0.066667,0.002297,0.003129,False,OK,0.287,270,90
woba_30g_home,0.3039,0.2999,0.281101,0.214434,0.066667,0.003952,0.002903,False,OK,1.841,270,90
woba_30g_away,0.2991,0.2999,0.282733,0.216066,0.066667,-0.000789,0.003043,False,OK,0.536,270,90
bullpen_whip_10g_home,1.3226,1.3252,0.147681,0.08089,0.066791,-0.002627,0.042968,False,OK,1.678,268,90
bullpen_whip_10g_away,1.3454,1.3311,0.140547,0.073818,0.066729,0.014338,0.04076,False,OK,1.75,269,90
bullpen_whip_3g_home,1.2772,1.3482,0.117841,0.05105,0.066791,-0.070998,0.071658,False,OK,1.576,268,90
bullpen_whip_3g_away,1.4404,1.3288,0.125702,0.058973,0.066729,0.11164,0.091316,False,OK,1.287,269,90
team_barrel_15g_home,0.0248,0.0231,0.162338,0.095671,0.066667,0.001605,0.001587,False,OK,2.087,270,90
team_barrel_15g_away,0.0235,0.0233,0.209805,0.143138,0.066667,0.000181,0.001513,False,OK,1.28,270,90
team_exitvelo_15g_home,87.8082,87.8408,0.43363,0.366963,0.066667,-0.032625,0.211539,False,OK,0.237,270,90
team_exitvelo_15g_away,87.6472,87.6872,0.188515,0.121848,0.066667,-0.03992,0.210436,False,OK,2.333,270,90
run_margin_diff,0.1224,0.0204,0.168799,0.102132,0.066667,0.102007,0.072064,False,OK,6.542,270,90
exp2_centered_k_diff,-0.0356,0.006,0.285784,0.218177,0.067607,-0.041612,0.066141,False,OK,1.718,264,89
exp2_cat_k_fastball_diff,0.0001,-0.0001,0.126325,0.058718,0.067607,0.000146,0.000136,False,OK,1.568,264,89
exp2_cat_k_breaking_diff,0.0001,-0.0,0.138581,0.063114,0.075467,0.000139,0.000163,False,OK,3.369,226,81
exp2_cat_k_offspeed_diff,0.0001,-0.0,0.394448,0.288305,0.106143,7.8e-05,0.000131,False,OK,1.332,185,55
exp2_cat_xwoba_fastball_diff,-0.0001,-0.0,0.048368,0.0,0.067607,-4.3e-05,6.6e-05,False,OK,1.484,264,89
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.300083,0.224616,0.075467,1.3e-05,4.4e-05,False,OK,0.186,226,81
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.136288,0.030145,0.106143,3.8e-05,5.2e-05,False,OK,1.716,185,55
exp2_cat_platoon_k_fastball_diff,0.0001,-0.0,0.067458,0.0,0.067672,8.3e-05,0.000165,False,OK,1.798,263,89
