feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
team_exitvelo_15g_home,87.5984,87.8685,0.278493,0.207905,0.070588,-0.270129,0.230417,False,OK,1.628,255,85
team_exitvelo_15g_away,87.7056,87.7966,0.082409,0.011821,0.070588,-0.090979,0.227335,False,OK,1.687,255,85
run_margin_diff,0.0182,0.0244,0.258315,0.187727,0.070588,-0.006158,0.062169,False,OK,7.133,255,85
exp2_centered_k_diff,-0.0075,0.011,0.18936,0.117643,0.071717,-0.018499,0.065147,False,OK,1.625,248,84
exp2_cat_k_fastball_diff,-0.0001,-0.0,0.071316,0.0,0.071717,-4.7e-05,0.000139,False,OK,1.351,248,84
exp2_cat_k_breaking_diff,0.0001,-0.0,0.215349,0.131821,0.083528,0.00016,0.000178,False,OK,2.481,214,72
exp2_cat_k_offspeed_diff,0.0,0.0,0.183826,0.077457,0.106369,1.1e-05,0.000132,False,OK,1.618,173,56
exp2_cat_xwoba_fastball_diff,-0.0,0.0,0.089275,0.017558,0.071717,-5.2e-05,6.8e-05,False,OK,0.349,248,84
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.188976,0.105448,0.083528,2e-06,4.4e-05,False,OK,1.498,214,72
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.137995,0.031626,0.106369,3.3e-05,4.7e-05,False,OK,1.373,173,56
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.132818,0.061028,0.07179,-8.2e-05,0.000181,False,OK,0.625,247,84
