game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
745440,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7389,0.6491,0.6491,0.5626,0.5626,0.4781,0.4781,0.3958,0.3958,0.3248,0.3248,0.2637,0.2637,0.0,0.0898,0.0,0.0865,0.0,0.0845,0.0,0.0823,0.0,0.071,0.0,0.0611,0.0,0.2611,0.2611,0.3509,0.3509,0.4374,0.4374,0.5219,0.5219,0.6042,0.6042,0.6752,0.6752,0.7363,0.44928,0.2908,0.2134,0.1551,0.2908,0.15848,0.55072,0.2908,0.0,0.7092,0.2134,0.0774,0.7092,0.2134,0.0,0.7866,0.1551,0.0583,0.7866,0.1551,0.0,0.8449,0.1087,0.0464,0.8449,0.44928,0.55072,3,2,5,,False
745603,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7334,0.6511,0.6511,0.5617,0.5617,0.4783,0.4783,0.3992,0.3992,0.3242,0.3242,0.2631,0.2631,0.0,0.0823,0.0,0.0894,0.0,0.0834,0.0,0.0791,0.0,0.075,0.0,0.0611,0.0,0.2666,0.2666,0.3489,0.3489,0.4383,0.4383,0.5217,0.5217,0.6008,0.6008,0.6758,0.6758,0.7369,0.45197,0.2984,0.2201,0.1584,0.2984,0.15357,0.54803,0.2984,0.0,0.7016,0.2201,0.0783,0.7016,0.2201,0.0,0.7799,0.1584,0.0617,0.7799,0.1584,0.0,0.8416,0.114,0.0444,0.8416,0.45197,0.54803,1,4,5,,False
745678,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7443,0.6577,0.6577,0.5709,0.5709,0.4816,0.4816,0.4066,0.4066,0.3292,0.3292,0.2628,0.2628,0.0,0.0866,0.0,0.0868,0.0,0.0893,0.0,0.075,0.0,0.0774,0.0,0.0664,0.0,0.2557,0.2557,0.3423,0.3423,0.4291,0.4291,0.5184,0.5184,0.5934,0.5934,0.6708,0.6708,0.7372,0.45347,0.296,0.221,0.1618,0.296,0.15747,0.54653,0.296,0.0,0.704,0.221,0.075,0.704,0.221,0.0,0.779,0.1618,0.0592,0.779,0.1618,0.0,0.8382,0.1137,0.0481,0.8382,0.45347,0.54653,0,1,1,,False
746008,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7341,0.6532,0.6532,0.5633,0.5633,0.4801,0.4801,0.4005,0.4005,0.3303,0.3303,0.2679,0.2679,0.0,0.0809,0.0,0.0899,0.0,0.0832,0.0,0.0796,0.0,0.0702,0.0,0.0624,0.0,0.2659,0.2659,0.3468,0.3468,0.4367,0.4367,0.5199,0.5199,0.5995,0.5995,0.6697,0.6697,0.7321,0.44378,0.289,0.2167,0.1571,0.289,0.15478,0.55622,0.289,0.0,0.711,0.2167,0.0723,0.711,0.2167,0.0,0.7833,0.1571,0.0596,0.7833,0.1571,0.0,0.8429,0.1131,0.044,0.8429,0.44378,0.55622,3,7,10,,False
746083,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.734,0.6515,0.6515,0.5597,0.5597,0.477,0.477,0.393,0.393,0.3274,0.3274,0.2613,0.2613,0.0,0.0825,0.0,0.0918,0.0,0.0827,0.0,0.084,0.0,0.0656,0.0,0.0661,0.0,0.266,0.266,0.3485,0.3485,0.4403,0.4403,0.523,0.523,0.607,0.607,0.6726,0.6726,0.7387,0.44925,0.2945,0.2199,0.1609,0.2945,0.15475,0.55075,0.2945,0.0,0.7055,0.2199,0.0746,0.7055,0.2199,0.0,0.7801,0.1609,0.059,0.7801,0.1609,0.0,0.8391,0.1116,0.0493,0.8391,0.44925,0.55075,2,10,12,,False
746163,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7373,0.6508,0.6508,0.5638,0.5638,0.4789,0.4789,0.3971,0.3971,0.323,0.323,0.2625,0.2625,0.0,0.0865,0.0,0.087,0.0,0.0849,0.0,0.0818,0.0,0.0741,0.0,0.0605,0.0,0.2627,0.2627,0.3492,0.3492,0.4362,0.4362,0.5211,0.5211,0.6029,0.6029,0.677,0.677,0.7375,0.44868,0.2991,0.2239,0.1622,0.2991,0.14958,0.55132,0.2991,0.0,0.7009,0.2239,0.0752,0.7009,0.2239,0.0,0.7761,0.1622,0.0617,0.7761,0.1622,0.0,0.8378,0.1172,0.045,0.8378,0.44868,0.55132,5,4,9,,False
746407,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7337,0.6454,0.6454,0.5588,0.5588,0.4693,0.4693,0.3937,0.3937,0.3211,0.3211,0.2604,0.2604,0.0,0.0883,0.0,0.0866,0.0,0.0895,0.0,0.0756,0.0,0.0726,0.0,0.0607,0.0,0.2663,0.2663,0.3546,0.3546,0.4412,0.4412,0.5307,0.5307,0.6063,0.6063,0.6789,0.6789,0.7396,0.45251,0.2986,0.225,0.1628,0.2986,0.15391,0.54749,0.2986,0.0,0.7014,0.225,0.0736,0.7014,0.225,0.0,0.775,0.1628,0.0622,0.775,0.1628,0.0,0.8372,0.1174,0.0454,0.8372,0.45251,0.54749,8,0,8,,False
746900,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7417,0.6584,0.6584,0.5709,0.5709,0.4863,0.4863,0.4048,0.4048,0.3314,0.3314,0.2674,0.2674,0.0,0.0833,0.0,0.0875,0.0,0.0846,0.0,0.0815,0.0,0.0734,0.0,0.064,0.0,0.2583,0.2583,0.3416,0.3416,0.4291,0.4291,0.5137,0.5137,0.5952,0.5952,0.6686,0.6686,0.7326,0.45521,0.2964,0.2228,0.1616,0.2964,0.15881,0.54479,0.2964,0.0,0.7036,0.2228,0.0736,0.7036,0.2228,0.0,0.7772,0.1616,0.0612,0.7772,0.1616,0.0,0.8384,0.1154,0.0462,0.8384,0.45521,0.54479,9,8,17,,False
747059,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7383,0.6537,0.6537,0.564,0.564,0.4767,0.4767,0.4015,0.4015,0.3276,0.3276,0.2671,0.2671,0.0,0.0846,0.0,0.0897,0.0,0.0873,0.0,0.0752,0.0,0.0739,0.0,0.0605,0.0,0.2617,0.2617,0.3463,0.3463,0.436,0.436,0.5233,0.5233,0.5985,0.5985,0.6724,0.6724,0.7329,0.45271,0.2931,0.219,0.1589,0.2931,0.15961,0.54729,0.2931,0.0,0.7069,0.219,0.0741,0.7069,0.219,0.0,0.781,0.1589,0.0601,0.781,0.1589,0.0,0.8411,0.1131,0.0458,0.8411,0.45271,0.54729,4,3,7,,False
747219,2024-04-03,oof,4.4591,5.4105,0.2682,0.288,0.7444,0.6573,0.6573,0.574,0.574,0.4889,0.4889,0.4028,0.4028,0.33,0.33,0.2665,0.2665,0.0,0.0871,0.0,0.0833,0.0,0.0851,0.0,0.0861,0.0,0.0728,0.0,0.0635,0.0,0.2556,0.2556,0.3427,0.3427,0.426,0.426,0.5111,0.5111,0.5972,0.5972,0.67,0.67,0.7335,0.45453,0.3058,0.2274,0.1694,0.3058,0.14873,0.54547,0.3058,0.0,0.6942,0.2274,0.0784,0.6942,0.2274,0.0,0.7726,0.1694,0.058,0.7726,0.1694,0.0,0.8306,0.1209,0.0485,0.8306,0.45453,0.54547,5,6,11,,False
744870,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7332,0.6509,0.6509,0.5643,0.5643,0.4822,0.4822,0.3973,0.3973,0.326,0.326,0.2649,0.2649,0.0,0.0823,0.0,0.0866,0.0,0.0821,0.0,0.0849,0.0,0.0713,0.0,0.0611,0.0,0.2668,0.2668,0.3491,0.3491,0.4357,0.4357,0.5178,0.5178,0.6027,0.6027,0.674,0.674,0.7351,0.44651,0.2922,0.2133,0.1574,0.2922,0.15431,0.55349,0.2922,0.0,0.7078,0.2133,0.0789,0.7078,0.2133,0.0,0.7867,0.1574,0.0559,0.7867,0.1574,0.0,0.8426,0.1124,0.045,0.8426,0.44651,0.55349,4,7,11,,False
745200,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7371,0.6503,0.6503,0.5606,0.5606,0.4743,0.4743,0.3968,0.3968,0.3227,0.3227,0.2607,0.2607,0.0,0.0868,0.0,0.0897,0.0,0.0863,0.0,0.0775,0.0,0.0741,0.0,0.062,0.0,0.2629,0.2629,0.3497,0.3497,0.4394,0.4394,0.5257,0.5257,0.6032,0.6032,0.6773,0.6773,0.7393,0.45275,0.2956,0.2181,0.1564,0.2956,0.15715,0.54725,0.2956,0.0,0.7044,0.2181,0.0775,0.7044,0.2181,0.0,0.7819,0.1564,0.0617,0.7819,0.1564,0.0,0.8436,0.1086,0.0478,0.8436,0.45275,0.54725,8,5,13,,False
745843,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7403,0.6535,0.6535,0.5686,0.5686,0.483,0.483,0.4058,0.4058,0.3332,0.3332,0.2691,0.2691,0.0,0.0868,0.0,0.0849,0.0,0.0856,0.0,0.0772,0.0,0.0726,0.0,0.0641,0.0,0.2597,0.2597,0.3465,0.3465,0.4314,0.4314,0.517,0.517,0.5942,0.5942,0.6668,0.6668,0.7309,0.45102,0.2948,0.22,0.1577,0.2948,0.15622,0.54898,0.2948,0.0,0.7052,0.22,0.0748,0.7052,0.22,0.0,0.78,0.1577,0.0623,0.78,0.1577,0.0,0.8423,0.1108,0.0469,0.8423,0.45102,0.54898,2,1,3,,False
745844,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7417,0.6564,0.6564,0.5707,0.5707,0.4817,0.4817,0.3981,0.3981,0.3249,0.3249,0.262,0.262,0.0,0.0853,0.0,0.0857,0.0,0.089,0.0,0.0836,0.0,0.0732,0.0,0.0629,0.0,0.2583,0.2583,0.3436,0.3436,0.4293,0.4293,0.5183,0.5183,0.6019,0.6019,0.6751,0.6751,0.738,0.44297,0.2892,0.2163,0.1578,0.2892,0.15377,0.55703,0.2892,0.0,0.7108,0.2163,0.0729,0.7108,0.2163,0.0,0.7837,0.1578,0.0585,0.7837,0.1578,0.0,0.8422,0.114,0.0438,0.8422,0.44297,0.55703,3,6,9,,False
745928,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7389,0.6523,0.6523,0.5657,0.5657,0.4831,0.4831,0.4063,0.4063,0.3346,0.3346,0.2669,0.2669,0.0,0.0866,0.0,0.0866,0.0,0.0826,0.0,0.0768,0.0,0.0717,0.0,0.0677,0.0,0.2611,0.2611,0.3477,0.3477,0.4343,0.4343,0.5169,0.5169,0.5937,0.5937,0.6654,0.6654,0.7331,0.45084,0.2981,0.2237,0.164,0.2981,0.15274,0.54916,0.2981,0.0,0.7019,0.2237,0.0744,0.7019,0.2237,0.0,0.7763,0.164,0.0597,0.7763,0.164,0.0,0.836,0.1156,0.0484,0.836,0.45084,0.54916,2,4,6,,False
746327,2024-04-04,oof,4.4591,5.4105,0.2682,0.288,0.7335,0.647,0.647,0.56,0.56,0.4725,0.4725,0.3959,0.3959,0.3221,0.3221,0.2577,0.2577,0.0,0.0865,0.0,0.087,0.0,0.0875,0.0,0.0766,0.0,0.0738,0.0,0.0644,0.0,0.2665,0.2665,0.353,0.353,0.44,0.44,0.5275,0.5275,0.6041,0.6041,0.6779,0.6779,0.7423,0.46077,0.3019,0.2294,0.1668,0.3019,0.15887,0.53923,0.3019,0.0,0.6981,0.2294,0.0725,0.6981,0.2294,0.0,0.7706,0.1668,0.0626,0.7706,0.1668,0.0,0.8332,0.12,0.0468,0.8332,0.46077,0.53923,10,1,11,,False
744874,2024-04-05,oof,4.4591,5.4105,0.2682,0.288,0.7347,0.648,0.648,0.5629,0.5629,0.4751,0.4751,0.3992,0.3992,0.3266,0.3266,0.2637,0.2637,0.0,0.0867,0.0,0.0851,0.0,0.0878,0.0,0.0759,0.0,0.0726,0.0,0.0629,0.0,0.2653,0.2653,0.352,0.352,0.4371,0.4371,0.5249,0.5249,0.6008,0.6008,0.6734,0.6734,0.7363,0.44859,0.2944,0.2191,0.1584,0.2944,0.15419,0.55141,0.2944,0.0,0.7056,0.2191,0.0753,0.7056,0.2191,0.0,0.7809,0.1584,0.0607,0.7809,0.1584,0.0,0.8416,0.1118,0.0466,0.8416,0.44859,0.55141,0,4,4,,False
745033,2024-04-05,oof,4.4591,5.4105,0.2682,0.288,0.7347,0.6491,0.6491,0.5629,0.5629,0.4789,0.4789,0.3993,0.3993,0.3207,0.3207,0.2583,0.2583,0.0,0.0856,0.0,0.0862,0.0,0.084,0.0,0.0796,0.0,0.0786,0.0,0.0624,0.0,0.2653,0.2653,0.3509,0.3509,0.4371,0.4371,0.5211,0.5211,0.6007,0.6007,0.6793,0.6793,0.7417,0.44356,0.2906,0.2171,0.1588,0.2906,0.15296,0.55644,0.2906,0.0,0.7094,0.2171,0.0735,0.7094,0.2171,0.0,0.7829,0.1588,0.0583,0.7829,0.1588,0.0,0.8412,0.113,0.0458,0.8412,0.44356,0.55644,10,2,12,,False
745361,2024-04-05,oof,4.4591,5.4105,0.2682,0.288,0.737,0.6552,0.6552,0.5672,0.5672,0.483,0.483,0.4033,0.4033,0.3289,0.3289,0.2649,0.2649,0.0,0.0818,0.0,0.088,0.0,0.0842,0.0,0.0797,0.0,0.0744,0.0,0.064,0.0,0.263,0.263,0.3448,0.3448,0.4328,0.4328,0.517,0.517,0.5967,0.5967,0.6711,0.6711,0.7351,0.45201,0.2948,0.2163,0.1586,0.2948,0.15721,0.54799,0.2948,0.0,0.7052,0.2163,0.0785,0.7052,0.2163,0.0,0.7837,0.1586,0.0577,0.7837,0.1586,0.0,0.8414,0.1142,0.0444,0.8414,0.45201,0.54799,3,2,5,,False
