feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
team_exitvelo_15g_home,87.8291,87.7428,0.21826,0.143298,0.074962,0.086347,0.221656,False,OK,,250,79
team_exitvelo_15g_away,87.9783,87.6889,0.114721,0.039759,0.074962,0.289362,0.205151,False,OK,,250,79
exp2_centered_k_diff,-0.0377,0.0013,0.197071,0.12189,0.075181,-0.039025,0.070621,False,OK,,247,79
exp2_cat_k_fastball_diff,-0.0001,-0.0,0.201634,0.126453,0.075181,-6.4e-05,0.000141,False,OK,,247,79
exp2_cat_k_breaking_diff,-0.0002,0.0001,0.185491,0.101083,0.084408,-0.000348,0.000168,True,WARN,,214,71
exp2_cat_k_offspeed_diff,-0.0,0.0,0.127002,0.011981,0.115021,-1.2e-05,0.000136,False,OK,,168,51
exp2_cat_xwoba_fastball_diff,0.0,-0.0,0.111555,0.036374,0.075181,4.3e-05,6.8e-05,False,OK,,247,79
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.094196,0.009788,0.084408,-1.7e-05,4.3e-05,False,OK,,214,71
exp2_cat_xwoba_offspeed_diff,-0.0,0.0,0.258314,0.143293,0.115021,-2.8e-05,5.2e-05,False,OK,,168,51
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.10586,0.029949,0.075911,-6.5e-05,0.000166,False,OK,,247,78
closer_available_home,0.9367,0.944,0.0,0.0,0.074962,-0.007291,0.045295,False,OK,,250,79
closer_available_away,0.9367,0.944,0.0,0.0,0.074962,-0.007291,0.045295,False,OK,,250,79
