feature,window,n_games,n_nonnull,pct_nonnull,n_measured,pct_measured,n_default_zero,status
sp_k9_home,current,92,91,98.9,91,98.9,0,OK
sp_k9_away,current,92,91,98.9,91,98.9,0,OK
sp_xwoba_home,current,92,91,98.9,91,98.9,0,OK
sp_xwoba_away,current,92,91,98.9,91,98.9,0,OK
lineup_woba_mean_home,current,92,92,100.0,92,100.0,0,OK
lineup_woba_mean_away,current,92,92,100.0,92,100.0,0,OK
lineup_woba_top3_home,current,92,92,100.0,92,100.0,0,OK
lineup_woba_top3_away,current,92,92,100.0,92,100.0,0,OK
woba_30g_home,current,92,92,100.0,92,100.0,0,OK
woba_30g_away,current,92,92,100.0,92,100.0,0,OK
bullpen_whip_10g_home,current,92,91,98.9,91,98.9,0,OK
bullpen_whip_10g_away,current,92,92,100.0,92,100.0,0,OK
bullpen_whip_3g_home,current,92,91,98.9,91,98.9,0,OK
bullpen_whip_3g_away,current,92,92,100.0,92,100.0,0,OK
team_barrel_15g_home,current,92,92,100.0,92,100.0,0,OK
team_barrel_15g_away,current,92,92,100.0,92,100.0,0,OK
team_exitvelo_15g_home,current,92,92,100.0,92,100.0,0,OK
team_exitvelo_15g_away,current,92,92,100.0,92,100.0,0,OK
lineup_actual_woba_delta_home,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
lineup_actual_woba_delta_away,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
lineup_actual_top3_delta_home,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
lineup_actual_top3_delta_away,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
lineup_rest_count_home,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
lineup_rest_count_away,current,92,55,59.8,55,59.8,0,LOW_COVERAGE
run_margin_diff,current,92,92,100.0,92,100.0,0,OK
is_home,baseline,276,276,100.0,276,100.0,0,OK
win_pct_diff,baseline,276,276,100.0,276,100.0,0,OK
elo_diff,baseline,276,276,100.0,276,100.0,0,OK
rest_days_diff,baseline,276,276,100.0,276,100.0,0,OK
sp_era_diff,baseline,276,268,97.1,268,97.1,0,OK
sp_era_5g_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_k9_diff,baseline,276,268,97.1,268,97.1,0,OK
sp_k9_5g_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_fbvelo_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_fbpct_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_whiff_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_xwoba_diff,baseline,276,272,98.6,272,98.6,0,OK
sp_xwoba_vs_l_diff,baseline,276,268,97.1,268,97.1,0,OK
lineup_woba_mean_diff,baseline,276,276,100.0,276,100.0,0,OK
lineup_woba_top3_diff,baseline,276,276,100.0,276,100.0,0,OK
lineup_woba_std_diff,baseline,276,276,100.0,276,100.0,0,OK
woba_30g_diff,baseline,276,276,100.0,276,100.0,0,OK
bullpen_whip_diff,baseline,276,271,98.2,271,98.2,0,OK
bullpen_whip_3g_diff,baseline,276,271,98.2,271,98.2,0,OK
bullpen_pitches_diff,baseline,276,276,100.0,276,100.0,0,OK
team_barrel_diff,baseline,276,276,100.0,276,100.0,0,OK
team_hardhit_diff,baseline,276,276,100.0,276,100.0,0,OK
team_exitvelo_diff,baseline,276,276,100.0,276,100.0,0,OK
lineup_handedness_matchup_advantage,baseline,276,276,100.0,276,100.0,0,OK
travel_fatigue_diff,baseline,276,276,100.0,276,100.0,0,OK
closer_availability_diff,baseline,276,276,100.0,276,100.0,0,OK
dome_is_neutral,baseline,276,276,100.0,276,100.0,0,OK
park_factor_slug_diff,baseline,276,276,100.0,276,100.0,0,OK
wind_advantage_flyball_factor,baseline,276,268,97.1,218,79.0,50,LOW_COVERAGE
air_density_velocity_boost,baseline,276,272,98.6,272,98.6,0,OK
bullpen_meltdown_risk,baseline,276,271,98.2,271,98.2,0,OK
pitcher_regression_indicator,baseline,276,272,98.6,272,98.6,0,OK
lineup_depth_multiplier,baseline,276,276,100.0,276,100.0,0,OK
ace_efficiency_factor,baseline,276,272,98.6,272,98.6,0,OK
home_elo,baseline,276,276,100.0,276,100.0,0,OK
away_elo,baseline,276,276,100.0,276,100.0,0,OK
home_win_pct,baseline,276,276,100.0,276,100.0,0,OK
away_win_pct,baseline,276,276,100.0,276,100.0,0,OK
sp_era_home,baseline,276,271,98.2,271,98.2,0,OK
sp_era_away,baseline,276,273,98.9,273,98.9,0,OK
sp_k9_home,baseline,276,271,98.2,271,98.2,0,OK
sp_k9_away,baseline,276,273,98.9,273,98.9,0,OK
sp_xwoba_home,baseline,276,274,99.3,274,99.3,0,OK
sp_xwoba_away,baseline,276,274,99.3,274,99.3,0,OK
lineup_woba_mean_home,baseline,276,276,100.0,276,100.0,0,OK
lineup_woba_mean_away,baseline,276,276,100.0,276,100.0,0,OK
lineup_woba_top3_home,baseline,276,276,100.0,276,100.0,0,OK
lineup_woba_top3_away,baseline,276,276,100.0,276,100.0,0,OK
woba_30g_home,baseline,276,276,100.0,276,100.0,0,OK
woba_30g_away,baseline,276,276,100.0,276,100.0,0,OK
bullpen_whip_10g_home,baseline,276,275,99.6,275,99.6,0,OK
bullpen_whip_10g_away,baseline,276,272,98.6,272,98.6,0,OK
bullpen_whip_3g_home,baseline,276,275,99.6,275,99.6,0,OK
bullpen_whip_3g_away,baseline,276,272,98.6,272,98.6,0,OK
team_barrel_15g_home,baseline,276,276,100.0,276,100.0,0,OK
team_barrel_15g_away,baseline,276,276,100.0,276,100.0,0,OK
team_exitvelo_15g_home,baseline,276,276,100.0,276,100.0,0,OK
team_exitvelo_15g_away,baseline,276,276,100.0,276,100.0,0,OK
lineup_actual_woba_delta_home,baseline,276,276,100.0,276,100.0,0,OK
lineup_actual_woba_delta_away,baseline,276,276,100.0,276,100.0,0,OK
lineup_actual_top3_delta_home,baseline,276,276,100.0,276,100.0,0,OK
lineup_actual_top3_delta_away,baseline,276,276,100.0,276,100.0,0,OK
lineup_rest_count_home,baseline,276,276,100.0,276,100.0,0,OK
lineup_rest_count_away,baseline,276,276,100.0,276,100.0,0,OK
run_margin_diff,baseline,276,276,100.0,276,100.0,0,OK
