kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode
slate,2026_05_BUF_LA,2026-10-12,2026,5,LA,BUF,SoFi Stadium,20:15,91-57,97-50,0.46686242,0.53038758,0.00275,0.46814983,23.8326,24.8818,-1.0492,48.7144,-1,49,3.0,53.5,1,0.375508,0.029889,0.358072,0.641928,,0.405398,0.375508,0.594602,0.624492,0.82494,0.019183,0.804316,0.020624,0.782271,0.022045,0.758842,0.023429,0.734084,0.024757,0.708075,0.02601,0.680906,0.027168,0.652692,0.028214,0.623561,0.029131,0.593657,0.029904,0.563138,0.030519,0.532173,0.030965,0.500937,0.031236,0.469612,0.031325,0.466862,0.00275,0.435905,0.030957,0.405398,0.030508,0.375508,0.029889,0.346396,0.029113,0.318205,0.028191,0.291066,0.02714,0.26509,0.025975,0.240373,0.024717,0.216991,0.023383,0.194999,0.021992,0.174434,0.020565,0.155316,0.019118,0.137645,0.017671,0.121406,0.016239,0.967715,0.027148,0.005136,0.961476,0.032285,0.00624,0.95473,0.038524,0.006746,0.946634,0.04527,0.008095,0.937988,0.053366,0.008646,0.927733,0.062012,0.010255,0.91691,0.072267,0.010823,0.904217,0.08309,0.012693,0.890978,0.095783,0.013239,0.875623,0.109022,0.015354,0.859793,0.124377,0.01583,0.841635,0.140207,0.018158,0.82313,0.158365,0.018505,0.802138,0.17687,0.020993,0.780989,0.197862,0.021148,0.757261,0.219011,0.023728,0.733633,0.242739,0.023629,0.707416,0.266367,0.026217,0.681609,0.292584,0.025807,0.653295,0.318391,0.028314,0.625743,0.346705,0.027551,0.595855,0.374257,0.029888,0.567107,0.404145,0.028748,0.536273,0.432893,0.030834,0.506955,0.463727,0.029317,0.475868,0.493045,0.031087,0.44665,0.524132,0.029218,0.41602,0.55335,0.030629,0.387562,0.58398,0.028458,0.358072,0.612438,0.029491,0.330985,0.641928,0.027087,0.303237,0.669015,0.027748,0.278041,0.696763,0.025196,0.252526,0.721959,0.025515,0.229621,0.747474,0.022905,0.206693,0.770379,0.022928,0.186343,0.793307,0.02035,0.166206,0.813657,0.020137,0.148536,0.833794,0.017671,0.13125,0.851464,0.017286,0.116252,0.86875,0.014998,0.101749,0.883748,0.014503,0.089305,0.898251,0.012443,0.46815,0.53185,0.56658525,3,51,0.471306,0.438671,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_SEA_DEN,2026-10-15,2026,6,DEN,SEA,Empower Field at Mile High,20:15,63-73,86-55,0.41974504,0.57750496,0.00275,0.42090252,20.608,23.2281,-2.6201,43.8361,-3,44,-2.5,43.5,1,0.484881,,0.509875,0.490125,,0.484881,0.453593,0.515119,0.546407,0.793564,0.021451,0.770718,0.022847,0.746524,0.024194,0.72105,0.025474,0.69438,0.026669,0.666619,0.027761,0.637888,0.028732,0.608322,0.029566,0.578071,0.03025,0.547299,0.030772,0.516176,0.031123,0.484881,0.031296,0.453593,0.031287,0.422495,0.031098,0.419745,0.00275,0.389554,0.030191,0.36006,0.029494,0.331416,0.028644,0.303758,0.027658,0.277208,0.02655,0.25187,0.025338,0.22783,0.024041,0.205152,0.022678,0.183884,0.021268,0.164055,0.01983,0.145673,0.018382,0.128733,0.01694,0.113211,0.015522,0.099072,0.014139,0.930928,0.059425,0.009647,0.919556,0.069072,0.011372,0.907588,0.080444,0.011968,0.893647,0.092412,0.01394,0.879156,0.106353,0.014491,0.86247,0.120844,0.016686,0.845332,0.13753,0.017138,0.825817,0.154668,0.019515,0.80601,0.174183,0.019808,0.783701,0.19399,0.022309,0.761321,0.216299,0.022381,0.736388,0.238679,0.024932,0.711664,0.263612,0.024724,0.68442,0.288336,0.027243,0.657715,0.31558,0.026705,0.628612,0.342285,0.029104,0.600411,0.371388,0.028201,0.570017,0.399589,0.030394,0.540904,0.429983,0.029113,0.509875,0.459096,0.031028,0.480496,0.490125,0.029379,0.449536,0.519504,0.030961,0.420557,0.550464,0.028978,0.390363,0.579443,0.030194,0.362426,0.609637,0.027937,0.333646,0.637574,0.028779,0.307323,0.666354,0.026323,0.280515,0.692677,0.026808,0.256275,0.719485,0.02424,0.231869,0.743725,0.024406,0.210052,0.768131,0.021817,0.188337,0.789948,0.021715,0.169146,0.811663,0.019191,0.150263,0.830854,0.018884,0.133763,0.849737,0.0165,0.117712,0.866237,0.016051,0.103847,0.882288,0.013866,0.090512,0.896153,0.013335,0.079121,0.909488,0.01139,0.068292,0.920879,0.01083,0.059145,0.931708,0.009146,0.050547,0.940855,0.008598,0.043367,0.949453,0.00718,0.420903,0.579097,0.43673554,-2,43,0.500842,0.492338,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_HOU_JAX,2026-10-18,2026,6,JAX,HOU,Wembley Stadium,09:30,51-85,68-73-1,0.52874212,0.46850788,0.00275,0.53020017,22.6829,21.6882,0.9947,44.3711,1,44,1.5,42.5,1,0.497411,,0.55685,0.44315,,0.497411,0.466177,0.502589,0.533823,0.861923,0.016379,0.844113,0.01781,0.824858,0.019255,0.804162,0.020696,0.782045,0.022117,0.758545,0.0235,0.733719,0.024826,0.707645,0.026074,0.680417,0.027228,0.652149,0.028268,0.622971,0.029178,0.593028,0.029943,0.562479,0.030549,0.531492,0.030987,0.528742,0.00275,0.497411,0.031331,0.466177,0.031234,0.435221,0.030956,0.404719,0.030502,0.374839,0.02988,0.345738,0.029101,0.31756,0.028178,0.290434,0.027127,0.26447,0.025963,0.239764,0.024707,0.216389,0.023375,0.194401,0.021988,0.173837,0.020564,0.154716,0.019121,0.935766,0.055196,0.009038,0.925054,0.064234,0.010711,0.913775,0.074946,0.011279,0.900566,0.086225,0.013209,0.886824,0.099434,0.013743,0.870912,0.113176,0.015911,0.854552,0.129088,0.01636,0.835822,0.145448,0.01873,0.816785,0.164178,0.019037,0.795231,0.183215,0.021554,0.773576,0.204769,0.021655,0.749329,0.226424,0.024247,0.725246,0.250671,0.024083,0.698579,0.274754,0.026667,0.672395,0.301421,0.026185,0.643725,0.327605,0.02867,0.615894,0.356275,0.027831,0.585764,0.384106,0.03013,0.55685,0.414236,0.028914,0.525902,0.44315,0.030948,0.49654,0.474098,0.029361,0.465471,0.50346,0.031069,0.436331,0.534529,0.029141,0.405848,0.563669,0.030482,0.377583,0.594152,0.028266,0.348355,0.622417,0.029227,0.32156,0.651645,0.026795,0.294173,0.67844,0.027387,0.269348,0.705827,0.024825,0.244267,0.730652,0.025081,0.221789,0.755733,0.022478,0.199341,0.778211,0.022448,0.179448,0.800659,0.019893,0.159811,0.820552,0.019637,0.142603,0.840189,0.017208,0.125814,0.857397,0.01679,0.111264,0.874186,0.014549,0.097232,0.888736,0.014033,0.085207,0.902768,0.012025,0.073742,0.914793,0.011465,0.064026,0.926258,0.009716,0.054869,0.935974,0.009157,0.047195,0.945131,0.007674,0.5302,0.4698,0.5542526,2,43,0.52145,0.509208,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_CHI_ATL,2026-10-18,2026,6,ATL,CHI,Mercedes-Benz Stadium,13:00,55-78,61-76,0.45777118,0.53947882,0.00275,0.45903352,22.3755,23.726,-1.3505,46.1015,-2,46,-3.0,47.5,1,0.523121,0.031066,0.457422,0.542578,,0.554187,0.523121,0.445813,0.476879,0.819291,0.019638,0.798218,0.021072,0.775736,0.022482,0.751888,0.023849,0.726734,0.025153,0.700358,0.026377,0.672856,0.027501,0.644348,0.028508,0.614966,0.029382,0.584859,0.030107,0.554187,0.030672,0.523121,0.031066,0.491839,0.031283,0.460521,0.031318,0.457771,0.00275,0.426927,0.030844,0.396581,0.030346,0.3669,0.029681,0.338038,0.028862,0.310136,0.027902,0.283318,0.026818,0.257693,0.025625,0.233349,0.024344,0.210357,0.022992,0.188767,0.02159,0.168612,0.020155,0.149904,0.018708,0.132641,0.017263,0.116802,0.015838,0.950721,0.041964,0.007314,0.941973,0.049279,0.008749,0.932655,0.058027,0.009317,0.921645,0.067345,0.011011,0.91006,0.078355,0.011584,0.896528,0.08994,0.013532,0.88246,0.103472,0.014068,0.86621,0.11754,0.01625,0.849514,0.13379,0.016696,0.830439,0.150486,0.019074,0.811068,0.169561,0.019371,0.78918,0.188932,0.021888,0.767208,0.21082,0.021973,0.742652,0.232792,0.024555,0.718285,0.257348,0.024367,0.691354,0.281715,0.026931,0.664936,0.308646,0.026418,0.636063,0.335064,0.028873,0.608065,0.363937,0.027998,0.577807,0.391935,0.030258,0.548804,0.422193,0.029003,0.517812,0.451196,0.030992,0.488446,0.482188,0.029365,0.457422,0.511554,0.031024,0.428364,0.542578,0.029058,0.398014,0.571636,0.03035,0.369913,0.601986,0.028102,0.340897,0.630087,0.029016,0.314338,0.659103,0.026559,0.287229,0.685662,0.027109,0.262698,0.712771,0.024531,0.237945,0.737302,0.024752,0.215801,0.762055,0.022144,0.193714,0.784199,0.022088,0.174177,0.806286,0.019537,0.154913,0.825823,0.019263,0.138067,0.845087,0.016847,0.121646,0.861933,0.016421,0.107447,0.878354,0.014199,0.093765,0.892553,0.013682,0.082067,0.906235,0.011698,0.070923,0.917933,0.011144,0.061501,0.929077,0.009422,0.459034,0.540966,0.4380545,-2,47,0.502141,0.474112,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_BAL_CLE,2026-10-18,2026,6,CLE,BAL,Huntington Bank Field,13:00,59-76-1,89-53,0.3330416,0.6642084,0.00275,0.33395999,20.4439,26.0724,-5.6285,46.5163,-6,47,-6.5,44.5,1,0.519378,,0.561235,0.438765,,0.519378,0.488213,0.480622,0.511787,0.723072,0.025299,0.696582,0.02649,0.669001,0.027581,0.640447,0.028553,0.611055,0.029392,0.580971,0.030083,0.550356,0.030615,0.519378,0.030978,0.488213,0.031166,0.457038,0.031174,0.426035,0.031003,0.39538,0.030655,0.365245,0.030136,0.335792,0.029453,0.333042,0.00275,0.305395,0.027647,0.278839,0.026555,0.253481,0.025358,0.229408,0.024074,0.206686,0.022721,0.185367,0.02132,0.165478,0.019888,0.147033,0.018445,0.130026,0.017007,0.114437,0.01559,0.100229,0.014207,0.087357,0.012872,0.075762,0.011595,0.065378,0.010384,0.954472,0.038558,0.00697,0.94616,0.045528,0.008313,0.937217,0.05384,0.008942,0.926687,0.062783,0.01053,0.915505,0.073313,0.011182,0.902495,0.084495,0.01301,0.888851,0.097505,0.013644,0.873159,0.111149,0.015692,0.856901,0.126841,0.016258,0.83841,0.143099,0.018491,0.819479,0.16159,0.018931,0.798183,0.180521,0.021296,0.776635,0.201817,0.021548,0.752657,0.223365,0.023978,0.728677,0.247343,0.02398,0.70228,0.271323,0.026397,0.676187,0.29772,0.026093,0.647775,0.323813,0.028412,0.620013,0.352225,0.027761,0.590113,0.379987,0.0299,0.561235,0.409887,0.028878,0.530472,0.438765,0.030762,0.501104,0.469528,0.029368,0.470165,0.498896,0.030939,0.440969,0.529835,0.029197,0.410552,0.559031,0.030417,0.382179,0.589448,0.028373,0.352949,0.617821,0.029229,0.325998,0.647051,0.026951,0.298545,0.674002,0.027453,0.273522,0.701455,0.025023,0.24832,0.726478,0.025202,0.225612,0.75168,0.022708,0.203,0.774388,0.022613,0.182859,0.797,0.020141,0.163028,0.817141,0.019831,0.145567,0.836972,0.017461,0.128568,0.854433,0.016998,0.113772,0.871432,0.014796,0.09953,0.886228,0.014242,0.087275,0.90047,0.012256,0.075611,0.912725,0.011663,0.065688,0.924389,0.009923,0.33396,0.66604,0.32960645,-6,45,0.514727,0.510935,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_TEN_IND,2026-10-18,2026,6,IND,TEN,Lucas Oil Stadium,13:00,67-68-1,62-76,0.61354792,0.38370208,0.00275,0.61523983,23.1611,19.3153,3.8458,42.4764,4,42,3.5,47.5,1,0.520682,,0.35145,0.64855,,0.520682,0.489404,0.479318,0.510596,0.903804,0.012594,0.889886,0.013918,0.874596,0.01529,0.857895,0.016701,0.839759,0.018136,0.82018,0.019579,0.799164,0.021016,0.776737,0.022427,0.752942,0.023795,0.727842,0.0251,0.701518,0.026323,0.674072,0.027446,0.64562,0.028452,0.616298,0.029322,0.613548,0.00275,0.582933,0.030615,0.551919,0.031014,0.520682,0.031237,0.489404,0.031279,0.458264,0.03114,0.427442,0.030822,0.39711,0.030332,0.367431,0.029679,0.338559,0.028872,0.310632,0.027926,0.283776,0.026857,0.258096,0.02568,0.233682,0.024413,0.210606,0.023076,0.915869,0.072929,0.011202,0.902755,0.084131,0.013113,0.889079,0.097245,0.013677,0.87326,0.110921,0.015819,0.856957,0.12674,0.016303,0.838318,0.143043,0.018639,0.819332,0.161682,0.018986,0.797871,0.180668,0.021461,0.776261,0.202129,0.021609,0.752109,0.223739,0.024153,0.728065,0.247891,0.024044,0.701493,0.271935,0.026572,0.67534,0.298507,0.026153,0.64676,0.32466,0.02858,0.618949,0.35324,0.027812,0.5889,0.381051,0.030049,0.559987,0.4111,0.028913,0.529103,0.440013,0.030884,0.499721,0.470897,0.029382,0.468693,0.500279,0.031028,0.439505,0.531307,0.029188,0.409036,0.560495,0.030469,0.380695,0.590964,0.028342,0.35145,0.619305,0.029244,0.324551,0.64855,0.026899,0.297116,0.675449,0.027435,0.272161,0.702884,0.024955,0.247004,0.727839,0.025157,0.224376,0.752996,0.022628,0.201828,0.775624,0.022547,0.181772,0.798172,0.020057,0.162019,0.818228,0.019753,0.144641,0.837981,0.017377,0.127726,0.855359,0.016916,0.113008,0.872274,0.014717,0.098848,0.886992,0.01416,0.086663,0.901152,0.012185,0.075074,0.913337,0.011588,0.065212,0.924926,0.009862,0.055941,0.934788,0.009271,0.048137,0.944059,0.007804,0.040885,0.951863,0.007252,0.034848,0.959115,0.006037,0.61524,0.38476,0.6212581,4,45,0.526941,0.436264,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_NYJ_NE,2026-10-18,2026,6,NE,NYJ,Gillette Stadium,13:00,76-66,39-94,0.75306585,0.24418415,0.00275,0.7551425,27.2821,18.2277,9.0544,45.5098,9,46,9.5,42.5,1,0.4901,,0.590395,0.409605,,0.4901,0.459204,0.5099,0.540796,0.954724,0.006878,0.946895,0.007829,0.938037,0.008859,0.92807,0.009966,0.916924,0.011146,0.90453,0.012394,0.89083,0.013701,0.875772,0.015057,0.85932,0.016452,0.841448,0.017872,0.822146,0.019302,0.801421,0.020725,0.779296,0.022124,0.755816,0.023481,0.753066,0.00275,0.727068,0.025998,0.699949,0.027119,0.671823,0.028126,0.642821,0.029002,0.613089,0.029733,0.582781,0.030307,0.552065,0.030716,0.521113,0.030953,0.4901,0.031013,0.459204,0.030896,0.428598,0.030605,0.398454,0.030145,0.368931,0.029523,0.340181,0.02875,0.946611,0.045467,0.007923,0.937234,0.053389,0.009377,0.92718,0.062766,0.010054,0.915436,0.07282,0.011744,0.902998,0.084564,0.012438,0.888651,0.097002,0.014347,0.873637,0.111349,0.015014,0.85653,0.126363,0.017108,0.838836,0.14347,0.017694,0.818912,0.161164,0.019924,0.798541,0.181088,0.020371,0.775868,0.201459,0.022673,0.75295,0.224132,0.022919,0.727734,0.24705,0.025216,0.702529,0.272266,0.025204,0.675115,0.297471,0.027414,0.648017,0.324885,0.027098,0.618879,0.351983,0.029139,0.590395,0.381121,0.028484,0.560114,0.409605,0.030281,0.530839,0.439886,0.029275,0.500072,0.469161,0.030767,0.470652,0.499928,0.02942,0.440088,0.529348,0.030565,0.411181,0.559912,0.028907,0.381493,0.588819,0.029687,0.353722,0.618507,0.027771,0.32553,0.646278,0.028192,0.299444,0.67447,0.026086,0.273268,0.700556,0.026176,0.249311,0.726732,0.023957,0.22555,0.750689,0.023761,0.20404,0.77445,0.021511,0.182953,0.79596,0.021087,0.16407,0.817047,0.018883,0.145775,0.83593,0.018296,0.129569,0.854225,0.016206,0.11405,0.870431,0.015519,0.100452,0.88595,0.013598,0.087582,0.899548,0.01287,0.076428,0.912418,0.011154,0.065994,0.923572,0.010434,0.057049,0.934006,0.008945,0.755142,0.244857,0.77291152,10,43,0.51248,0.521394,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_NO_NYG,2026-10-18,2026,6,NYG,NO,MetLife Stadium,13:00,42-92-1,76-62,0.49037781,0.50687219,0.00275,0.49173007,20.7295,21.0019,-0.2724,41.7314,-1,42,2.5,44.5,1,0.428294,,0.417347,0.582653,,0.428294,0.397899,0.571706,0.602101,0.840413,0.018205,0.820763,0.019649,0.799678,0.021086,0.777181,0.022496,0.753318,0.023863,0.72815,0.025168,0.701759,0.026391,0.674244,0.027515,0.645721,0.028523,0.616325,0.029396,0.586202,0.030122,0.555514,0.030688,0.52443,0.031084,0.493128,0.031303,0.490378,0.00275,0.459178,0.0312,0.428294,0.030885,0.397899,0.030395,0.368159,0.029739,0.33923,0.028929,0.311252,0.027978,0.284351,0.026901,0.258634,0.025716,0.234193,0.024441,0.211097,0.023095,0.1894,0.021697,0.169134,0.020266,0.150315,0.018819,0.13294,0.017375,0.906889,0.080999,0.012112,0.892762,0.093111,0.014128,0.878111,0.107238,0.014651,0.86122,0.121889,0.016891,0.843914,0.13878,0.017306,0.824186,0.156086,0.019727,0.80421,0.175814,0.019976,0.781691,0.19579,0.022519,0.759152,0.218309,0.022539,0.734022,0.240848,0.02513,0.709158,0.265978,0.024864,0.681739,0.290842,0.027419,0.65492,0.318261,0.026818,0.625672,0.34508,0.029248,0.597392,0.374328,0.028281,0.566892,0.402608,0.0305,0.537736,0.433108,0.029155,0.506646,0.462264,0.03109,0.477265,0.493354,0.029381,0.446288,0.522735,0.030977,0.417347,0.553712,0.028941,0.387181,0.582653,0.030166,0.359319,0.612819,0.027862,0.330609,0.640681,0.02871,0.304392,0.669391,0.026217,0.277687,0.695608,0.026705,0.253578,0.722313,0.024109,0.229301,0.746422,0.024276,0.207632,0.770699,0.021669,0.186063,0.792368,0.021569,0.167027,0.813937,0.019036,0.148297,0.832973,0.01873,0.131952,0.851703,0.016345,0.116055,0.868048,0.015898,0.102336,0.883945,0.013718,0.089146,0.897664,0.01319,0.077892,0.910854,0.011255,0.067194,0.922108,0.010698,0.058167,0.932806,0.009027,0.049685,0.941833,0.008482,0.042607,0.950315,0.007078,0.036032,0.957393,0.006575,0.030607,0.963968,0.005426,0.49173,0.50827,0.56335851,2,43,0.499262,0.460542,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_CAR_PHI,2026-10-18,2026,6,PHI,CAR,Lincoln Financial Field,13:00,88-57-1,44-90,0.5766634,0.4205866,0.00275,0.5782536,22.5379,19.9462,2.5917,42.4841,3,42,6.5,43.5,1,0.390859,,0.468891,0.531109,,0.390859,0.361318,0.609141,0.638682,0.886803,0.014229,0.871191,0.015613,0.85416,0.017031,0.83569,0.01847,0.815775,0.019915,0.794427,0.021349,0.771673,0.022753,0.747563,0.024111,0.722162,0.025401,0.695555,0.026606,0.667848,0.027707,0.639161,0.028687,0.609633,0.029529,0.579413,0.030219,0.576663,0.00275,0.545555,0.031108,0.514262,0.031293,0.482967,0.031295,0.45185,0.031117,0.42109,0.03076,0.390859,0.030232,0.361318,0.029541,0.332619,0.028699,0.304898,0.027721,0.278275,0.026622,0.252855,0.02542,0.228723,0.024132,0.205945,0.022778,0.184568,0.021376,0.915887,0.072929,0.011184,0.902783,0.084113,0.013104,0.88913,0.097217,0.013653,0.873324,0.11087,0.015807,0.85705,0.126676,0.016274,0.838424,0.14295,0.018626,0.81947,0.161576,0.018953,0.79802,0.18053,0.02145,0.776444,0.20198,0.021576,0.752298,0.223556,0.024147,0.728286,0.247702,0.024012,0.701712,0.271714,0.026574,0.675587,0.298288,0.026125,0.646996,0.324413,0.02859,0.619207,0.353004,0.027789,0.589138,0.380793,0.030069,0.560241,0.410862,0.028897,0.529328,0.439759,0.030913,0.499955,0.470672,0.029372,0.468891,0.500045,0.031064,0.439709,0.531109,0.029183,0.409199,0.560291,0.03051,0.380859,0.590801,0.028339,0.351572,0.619141,0.029287,0.324673,0.648428,0.026899,0.297196,0.675327,0.027477,0.272242,0.702804,0.024954,0.247047,0.727758,0.025196,0.224421,0.752953,0.022626,0.201839,0.775579,0.022581,0.181787,0.798161,0.020052,0.162006,0.818213,0.019781,0.144635,0.837994,0.017371,0.127697,0.855365,0.016938,0.112988,0.872303,0.01471,0.098811,0.887012,0.014177,0.086635,0.901189,0.012176,0.075035,0.913365,0.0116,0.065182,0.924965,0.009853,0.055904,0.934818,0.009279,0.048109,0.944096,0.007795,0.040852,0.951891,0.007256,0.034824,0.959148,0.006029,0.578254,0.421746,0.66923733,6,43,0.483962,0.478163,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_06_PIT_TB,2026-10-18,2026,6,TB,PIT,Raymond James Stadium,13:00,77-66,77-59-2,0.5251269,0.4721231,0.00275,0.52657499,23.081,22.2059,0.8751,45.2869,1,45,1.5,45.5,1,0.493799,,0.493121,0.506879,,0.493799,0.46259,0.506201,0.53741,0.859835,0.016533,0.841869,0.017966,0.822458,0.019411,0.801607,0.020851,0.779337,0.02227,0.75569,0.023648,0.730724,0.024966,0.704518,0.026206,0.67717,0.027348,0.648795,0.028375,0.619526,0.02927,0.589508,0.030018,0.558902,0.030606,0.527877,0.031025,0.525127,0.00275,0.493799,0.031328,0.46259,0.031209,0.43168,0.03091,0.401244,0.030435,0.37145,0.029794,0.342454,0.028997,0.314396,0.028057,0.287405,0.026991,0.26159,0.025815,0.237042,0.024548,0.213834,0.023208,0.192019,0.021815,0.171631,0.020387,0.152688,0.018943,0.943989,0.047919,0.008092,0.934346,0.056011,0.009643,0.924138,0.065654,0.010208,0.912119,0.075862,0.012019,0.899547,0.087881,0.012572,0.884914,0.100453,0.014633,0.869788,0.115086,0.015126,0.852379,0.130212,0.017409,0.834591,0.147621,0.017788,0.814344,0.165409,0.020247,0.793894,0.185656,0.02045,0.770874,0.206106,0.023019,0.747889,0.229126,0.022985,0.722303,0.252111,0.025586,0.697047,0.277697,0.025256,0.669246,0.302953,0.027801,0.642117,0.330754,0.027129,0.61259,0.357883,0.029527,0.584105,0.38741,0.028485,0.553453,0.415895,0.030652,0.524219,0.446547,0.029233,0.493121,0.475781,0.031099,0.463799,0.506879,0.029322,0.432963,0.536201,0.030836,0.40422,0.567037,0.028743,0.374339,0.59578,0.029881,0.346803,0.625661,0.027536,0.318507,0.653197,0.028296,0.292725,0.681493,0.025781,0.266538,0.707275,0.026187,0.242947,0.733462,0.023591,0.219261,0.757053,0.023686,0.198163,0.780739,0.021098,0.177226,0.801837,0.020938,0.158784,0.822774,0.018441,0.140694,0.841216,0.01809,0.124938,0.859306,0.015755,0.109661,0.875062,0.015278,0.096503,0.890339,0.013158,0.08389,0.903497,0.012613,0.073148,0.91611,0.010742,0.06297,0.926852,0.010179,0.054397,0.93703,0.008573,0.526575,0.473425,0.55314971,2,45,0.520352,0.486433,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
